"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","afterEpoch","failedAttempts","discovery","firstCheck_corrected","lastCheck_corrected","pPredator","timePressure","recheck","ParticipantIDs","checkAction","schedID"
1,"forage","FALSE",1622635699100,5530,5518,1622635693570,1622635693582,0,4,70,70,70,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,NA,NA,NA,NA,NA,NA,0,48651,66.309,0,0,0,0,0,0.52552380952381,0.245244444444444,0,"sub224",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1622635700959,7389,7377,1622635693570,1622635693582,0,4,32,32,102,0,"TRUE",5,0.0437,640,512,0,6.5,20,0,1,0,"0","0",1859,"NaN",NA,NA,NA,NA,NA,NA,NA,0,50510,68.168,0,0,0,0,0,0.702571428571429,0.327866666666667,0,"sub224",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1622635702875,9305,9293,1622635693570,1622635693582,0,4,2,NA,102,0,"TRUE",5,0.1396,640,512,0,6.5,20,0,1,0,"1","0",1916,"NaN",NA,NA,NA,NA,NA,NA,NA,0,52426,70.084,0,0,0,1,0,0.885047619047619,0.413022222222222,0,"sub224",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
4,"vigilence4","FALSE",1622635703652,10082,10070,1622635693570,1622635693582,0,4,10,NA,102,0,"TRUE",5,0.1784,640,512,0,6.5,20,0,1,0,"0","0",2693,"NaN",NA,777,NA,NA,NA,NA,NA,0,53203,70.861,0,0,0,0,0,0.959047619047619,0.447555555555556,1,"sub224",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
5,"vigilence5","FALSE",1622635704419,10849,10837,1622635693570,1622635693582,0,4,10,NA,102,0,"TRUE",5,0.2167,640,512,1,6.5,20,0,1,0,"0","0",3460,"NaN",NA,1544,767,NA,NA,NA,NA,0,53970,71.628,0,0,1,0,0,1,0.481644444444444,1,"sub224",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","TRUE",1622635721778,28208,199,1622635693570,1622635721579,0,4,20,20,356,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,2,0,"0","0",6929,"NaN",NA,18903,18126,7701,NA,NA,NA,0,71329,88.987,0,0,0,0,0,0.018952380952381,0.00884444444444444,0,"sub224",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","TRUE",1622635725028,31458,3449,1622635693570,1622635721579,0,4,39,39,356,0,"TRUE",6,0.0474,640,512,0,2.5,20,1,2,0,"0","0",3250,"NaN",2117,22153,21376,10951,NA,NA,NA,0,74579,92.237,0,0,0,0,0,0.32847619047619,0.153288888888889,0,"sub224",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1622635725541,31971,3962,1622635693570,1622635721579,0,4,39,39,395,0,"TRUE",6,0.0731,640,512,0,2.5,20,1,2,0,"0","0",513,"NaN",2630,22666,21889,11464,NA,NA,NA,0,75092,92.75,0,0,0,0,0,0.377333333333333,0.176088888888889,0,"sub224",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1622635727361,33791,5782,1622635693570,1622635721579,0,4,40,40,435,0,"TRUE",6,0.1641,640,512,0,2.5,20,1,2,0,"0","0",1820,"NaN",4450,24486,23709,13284,NA,NA,NA,0,76912,94.57,0,0,0,0,0,0.550666666666667,0.256977777777778,0,"sub224",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","TRUE",1622635730295,36725,8716,1622635693570,1622635721579,0,4,80,80,435,0,"TRUE",6,0.3108,640,512,0,2.5,20,1,2,0,"0","0",2934,"NaN",7384,27420,26643,16218,NA,NA,NA,0,79846,97.504,0,0,0,0,0,0.830095238095238,0.387377777777778,0,"sub224",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
