"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","afterEpoch","failedAttempts","discovery","firstCheck_corrected","lastCheck_corrected","pPredator","timePressure","recheck","ParticipantIDs","checkAction","schedID"
3,"vigilence3","FALSE",1622730731266,1630,1617,1622730729636,1622730729649,0,4,18,NA,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"1","0",NA,"NaN",NA,NA,NA,NA,NA,NA,NA,0,47927,65.585,0,0,0,1,0,0.154,0.0718666666666667,0,"sub127",TRUE,"sched9_17Jan20_45min_shuffledv3.json"
4,"vigilence4","FALSE",1622730731998,2362,2349,1622730729636,1622730729649,0,4,29,NA,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,732,NA,NA,NA,NA,NA,0,48659,66.317,0,0,0,0,0,0.223714285714286,0.1044,1,"sub127",TRUE,"sched9_17Jan20_45min_shuffledv3.json"
5,"vigilence5","FALSE",1622730732515,2879,2866,1622730729636,1622730729649,0,4,29,NA,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,1249,517,NA,NA,NA,NA,0,49176,66.834,0,0,0,0,0,0.272952380952381,0.127377777777778,1,"sub127",TRUE,"sched9_17Jan20_45min_shuffledv3.json"
6,"vigilence6","FALSE",1622730733082,3446,3433,1622730729636,1622730729649,0,4,41,NA,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","1",NA,"NaN",NA,1816,1084,567,NA,NA,NA,0,49743,67.401,0,0,0,0,1,0.326952380952381,0.152577777777778,1,"sub127",TRUE,"sched9_17Jan20_45min_shuffledv3.json"
1,"forage","TRUE",1622730733492,3856,3843,1622730729636,1622730729649,0,4,41,41,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,2226,1494,977,410,NA,NA,0,50153,67.811,0,0,0,0,0,0.366,0.0989333333333333,0,"sub127",FALSE,"sched9_17Jan20_45min_shuffledv3.json"
1,"forage","FALSE",1622730734216,4580,4567,1622730729636,1622730729649,0,4,90,90,90,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",724,"NaN",NA,2950,2218,1701,1134,NA,NA,0,50877,68.535,0,0,0,0,0,0.434952380952381,0.131111111111111,0,"sub127",FALSE,"sched9_17Jan20_45min_shuffledv3.json"
1,"forage","TRUE",1622730735515,5879,5866,1622730729636,1622730729649,0,4,70,70,90,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",1299,"NaN",NA,4249,3517,3000,2433,NA,NA,0,52176,69.834,0,0,0,0,0,0.558666666666667,0.188844444444444,0,"sub127",FALSE,"sched9_17Jan20_45min_shuffledv3.json"
1,"forage","FALSE",1622730736034,6398,6385,1622730729636,1622730729649,0,4,57,57,147,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",519,"NaN",NA,4768,4036,3519,2952,NA,NA,0,52695,70.353,0,0,0,0,0,0.608095238095238,0.211911111111111,0,"sub127",FALSE,"sched9_17Jan20_45min_shuffledv3.json"
3,"vigilence3","TRUE",1622730737226,7590,7577,1622730729636,1622730729649,0,4,32,NA,147,0,"TRUE",5,0.0538,640,512,0,6.5,20,0,1,0,"0","1",1192,"NaN",NA,5960,5228,4711,4144,NA,NA,0,53887,71.545,0,0,0,1,0,0.721619047619048,0.264888888888889,0,"sub127",TRUE,"sched9_17Jan20_45min_shuffledv3.json"
3,"vigilence3","FALSE",1622730737541,7905,7892,1622730729636,1622730729649,0,4,32,NA,147,0,"TRUE",5,0.0696,640,512,0,6.5,20,0,1,0,"1","0",1507,"NaN",NA,315,5543,5026,4459,NA,NA,0,54202,71.86,0,0,0,0,0,0.751619047619048,0.278888888888889,1,"sub127",TRUE,"sched9_17Jan20_45min_shuffledv3.json"
4,"vigilence4","TRUE",1622730737899,8263,8250,1622730729636,1622730729649,0,4,54,NA,147,0,"TRUE",5,0.0874,640,512,0,6.5,20,0,1,0,"1","0",1865,"NaN",NA,358,5901,5384,4817,NA,NA,0,54560,72.218,0,0,0,0,0,0.785714285714286,0.2948,1,"sub127",TRUE,"sched9_17Jan20_45min_shuffledv3.json"
4,"vigilence4","FALSE",1622730738366,8730,8717,1622730729636,1622730729649,0,4,54,NA,147,0,"TRUE",5,0.1108,640,512,0,6.5,20,0,1,0,"0","0",2332,"NaN",NA,825,467,5851,5284,NA,NA,0,55027,72.685,0,0,0,0,0,0.830190476190476,0.315555555555556,1,"sub127",TRUE,"sched9_17Jan20_45min_shuffledv3.json"
