"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","proximity","proxHide","posUncertainty","tpDiscovery","threatSearchDelay","caught","afterEpoch","predatorFirstSeen","failedAttempts","maxPossTime","tpEpoch_MinDisc","ParticipantID","checkAction","schedID"
1,"forage","FALSE",1622039417553,12628,12616,1622039404925,1622039404937,0,4,25,25,136,0,"TRUE",5,0.3057,640,512,1,6.5,20,0,1,0,"0","0",4196,"NaN",NA,2280,1555,823,7507,NA,NA,0,52104,69.762,-13.884,-13.884,0.04115,11793,5293,0,0,0,0,28000,823,"sub117",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","TRUE",1622039418993,14068,14056,1622039404925,1622039404937,0,4,13,NA,136,0,"TRUE",5,0.3777,640,512,1,6.5,20,0,1,0,"0","0",1440,"NaN",NA,3720,2995,2263,8947,NA,NA,0,53544,71.202,-12.444,-12.444,0.11315,11793,5293,0,0,0,0,28000,2263,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1622039419508,14583,14571,1622039404925,1622039404937,0,4,13,NA,136,0,"TRUE",5,0.4035,640,512,1,6.5,20,0,1,0,"0","0",1955,"NaN",NA,4235,3510,515,9462,NA,NA,0,54059,71.717,-11.929,-11.929,0.02575,11793,5293,0,0,0,0,28000,2778,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622039420029,15104,15092,1622039404925,1622039404937,0,4,8,8,144,0,"TRUE",5,0.4295,640,512,1,6.5,20,0,1,0,"0","0",2476,"NaN",NA,4756,4031,521,9983,NA,NA,0,54580,72.238,-11.408,-11.408,0.02605,11793,5293,0,0,0,0,28000,3299,"sub117",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1622039421481,16556,16544,1622039404925,1622039404937,0,4,85,85,144,0,"TRUE",5,0.5021,640,512,1,6.5,20,0,1,0,"0","0",1452,"NaN",NA,6208,5483,1973,11435,NA,NA,0,56032,73.69,-9.956,-9.956,0.09865,11793,5293,0,0,0,0,28000,4751,"sub117",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622039421999,17074,17062,1622039404925,1622039404937,0,4,68,68,212,0,"TRUE",5,0.528,640,512,1,6.5,20,0,1,0,"0","0",518,"NaN",NA,6726,6001,2491,11953,NA,NA,0,56550,74.208,-9.438,-9.438,0.12455,11793,5293,0,0,0,0,28000,5269,"sub117",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","TRUE",1622039423442,18517,18505,1622039404925,1622039404937,0,4,42,NA,212,0,"TRUE",5,0.6001,640,512,1,6.5,20,0,1,0,"0","0",1443,"NaN",NA,8169,7444,3934,13396,NA,NA,0,57993,75.651,-7.995,-7.995,0.1967,11793,5293,0,0,0,0,28000,6712,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1622039424065,19140,19128,1622039404925,1622039404937,0,4,26,NA,212,0,"TRUE",5,0.6313,640,512,1,6.5,20,0,1,0,"0","0",2066,"NaN",NA,8792,8067,623,14019,NA,NA,0,58616,76.274,-7.372,-7.372,0.03115,11793,5293,0,0,0,0,28000,7335,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622039424841,19916,19904,1622039404925,1622039404937,0,4,26,26,238,0,"TRUE",5,0.6701,640,512,1,6.5,20,0,1,0,"0","0",2842,"NaN",NA,9568,8843,776,14795,NA,NA,0,59392,77.05,-6.596,-6.596,0.0388,11793,5293,0,0,0,0,28000,8111,"sub117",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","FALSE",1622039426442,21517,21505,1622039404925,1622039404937,0,4,89,NA,238,0,"TRUE",5,0.7501,640,512,1,6.5,20,0,1,0,"0","0",1601,"NaN",NA,11169,10444,2377,16396,NA,NA,0,60993,78.651,-4.995,-4.995,0.11885,11793,5293,0,0,0,0,28000,9712,"sub117",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622039445395,40470,12438,1622039404925,1622039432957,0,4,4,4,484,0,"TRUE",5,0.4968,640,512,1,2.5,20,1,2,0,"0","0",4041,"NaN",12145,2435,1661,933,35349,NA,NA,0,79946,97.604,-10.062,-10.062,0.04665,11505,9005,0,0,0,0,24000,933,"sub117",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622039447050,42125,14093,1622039404925,1622039432957,0,4,74,74,558,0,"TRUE",5,0.5796,640,512,1,2.5,20,1,2,0,"0","0",1655,"NaN",13800,4090,3316,2588,37004,NA,NA,0,81601,99.259,-8.407,-8.407,0.1294,11505,9005,0,0,0,0,24000,2588,"sub117",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","TRUE",1622039448508,43583,15551,1622039404925,1622039432957,0,4,66,NA,558,0,"TRUE",5,0.6524,640,512,1,2.5,20,1,2,0,"0","0",1458,"NaN",15258,5548,4774,4046,38462,NA,NA,0,83059,100.717,-6.949,-6.949,0.2023,11505,9005,0,0,0,0,24000,4046,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
