"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","proximity","proxHide","posUncertainty","tpDiscovery","threatSearchDelay","caught","afterEpoch","predatorFirstSeen","failedAttempts","maxPossTime","tpEpoch_MinDisc","ParticipantID","checkAction","schedID"
1,"forage","FALSE",1621933781561,12498,12485,1621933769063,1621933769076,0,4,25,25,167,0,"TRUE",6,0.2991,640,512,1,6.5,20,0,1,0,"0","0",2687,"NaN",NA,8736,5889,3617,677,NA,NA,0,52193,69.851,-14.015,-14.015,0.03385,11808,5308,0,0,0,0,28000,677,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
6,"vigilence6","FALSE",1621933783124,14061,14048,1621933769063,1621933769076,0,4,13,NA,167,0,"TRUE",6,0.3773,640,512,1,6.5,20,0,1,0,"0","1",1563,"NaN",NA,10299,7452,5180,2240,NA,NA,0,53756,71.414,-12.452,-12.452,0.112,11808,5308,0,0,0,0,28000,2240,"sub216",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1621933783763,14700,14687,1621933769063,1621933769076,0,4,13,13,180,0,"TRUE",6,0.4093,640,512,1,6.5,20,0,1,0,"0","0",2202,"NaN",NA,10938,8091,5819,639,NA,NA,0,54395,72.053,-11.813,-11.813,0.03195,11808,5308,0,0,0,0,28000,2879,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
6,"vigilence6","FALSE",1621933785466,16403,16390,1621933769063,1621933769076,0,4,85,NA,180,0,"TRUE",6,0.4944,640,512,1,6.5,20,0,1,0,"0","1",1703,"NaN",NA,12641,9794,7522,2342,NA,NA,0,56098,73.756,-10.11,-10.11,0.1171,11808,5308,0,0,0,0,28000,4582,"sub216",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1621933786283,17220,17207,1621933769063,1621933769076,0,4,68,68,248,0,"TRUE",6,0.5353,640,512,1,6.5,20,0,1,0,"0","0",2520,"NaN",NA,13458,10611,8339,817,NA,NA,0,56915,74.573,-9.293,-9.293,0.04085,11808,5308,0,0,0,0,28000,5399,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
2,"hide","FALSE",1621933787825,18762,18749,1621933769063,1621933769076,0,4,42,NA,248,0,"TRUE",6,0.6123,640,512,1,6.5,20,0,1,0,"0","0",1542,"NaN",NA,15000,12153,9881,2359,NA,NA,0,58457,76.115,-7.751,-7.751,0.11795,11808,5308,0,0,0,0,28000,6941,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1621933801100,32037,4030,1621933769063,1621933797070,0,4,39,39,287,0,"TRUE",3,0.0764,640,512,1,2.5,20,1,2,0,"0","0",14817,"NaN",3799,891,25428,23156,15634,NA,NA,0,71732,89.39,-18.47,-18.47,0.04455,3139,639,0,0,0,0,24000,891,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1621933803503,34440,6433,1621933769063,1621933797070,0,4,83,83,370,0,"TRUE",3,0.1966,640,512,1,2.5,20,1,2,0,"0","0",2403,"NaN",6202,3294,27831,25559,18037,NA,NA,0,74135,91.793,-16.067,-16.067,0.1647,3139,639,0,0,0,0,24000,3294,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1621933805635,36572,8565,1621933769063,1621933797070,0,4,80,NA,370,0,"TRUE",3,0.3032,640,512,1,2.5,20,1,2,0,"1","0",2132,"NaN",8334,5426,29963,27691,20169,NA,NA,0,76267,93.925,-13.935,-13.935,0.2713,3139,639,0,0,0,0,24000,5426,"sub216",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","TRUE",1621933806044,36981,8974,1621933769063,1621933797070,0,4,80,80,370,0,"TRUE",3,0.3236,640,512,1,2.5,20,1,2,0,"0","0",2541,"NaN",8743,409,30372,28100,20578,NA,NA,0,76676,94.334,-13.526,-13.526,0.02045,3139,639,0,0,0,0,24000,5835,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
