"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","proximity","proxHide","posUncertainty","tpDiscovery","threatSearchDelay","caught","afterEpoch","predatorFirstSeen","failedAttempts","maxPossTime","tpEpoch_MinDisc","ParticipantID","checkAction","schedID"
1,"forage","FALSE",1622203462226,13867,13856,1622203448359,1622203448370,0,4,38,38,102,0,"TRUE",3,0.3676,640,512,1,6.5,20,0,1,0,"0","0",2894,"NaN",10718,1340,7393,6525,5591,NA,NA,0,51887,69.545,-12.644,-12.644,0.067,12516,6016,0,0,0,0,28000,1340,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","FALSE",1622203463886,15527,15516,1622203448359,1622203448370,0,4,8,NA,102,0,"TRUE",3,0.4506,640,512,1,6.5,20,0,1,0,"0","0",1660,"NaN",12378,3000,9053,8185,7251,NA,NA,0,53547,71.205,-10.984,-10.984,0.15,12516,6016,0,0,0,0,28000,3000,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622203483681,35322,7297,1622203448359,1622203476384,0,4,89,89,191,0,"TRUE",4,0.2398,640,512,1,2.5,20,1,2,0,"0","0",21455,"NaN",4176,1606,972,27980,27046,NA,NA,0,73342,91,-15.203,-15.203,0.0486,6325,3825,0,0,0,0,24000,972,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622203485222,36863,8838,1622203448359,1622203476384,0,4,80,80,271,0,"TRUE",4,0.3168,640,512,1,2.5,20,1,2,0,"0","0",1541,"NaN",5717,3147,2513,29521,28587,NA,NA,0,74883,92.541,-13.662,-13.662,0.12565,6325,3825,0,0,0,0,24000,2513,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622203486871,38512,10487,1622203448359,1622203476384,0,4,79,79,350,0,"TRUE",4,0.3993,640,512,1,2.5,20,1,2,0,"0","0",1649,"NaN",7366,4796,4162,31170,30236,NA,NA,0,76532,94.19,-12.013,-12.013,0.2081,6325,3825,0,0,0,0,24000,4162,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","TRUE",1622203488331,39972,11947,1622203448359,1622203476384,0,4,12,NA,350,0,"TRUE",4,0.4723,640,512,1,2.5,20,1,2,0,"0","0",1460,"NaN",8826,6256,5622,32630,31696,NA,NA,0,77992,95.65,-10.553,-10.553,0.2811,6325,3825,0,0,0,0,24000,5622,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1622203488791,40432,12407,1622203448359,1622203476384,0,4,4,NA,350,0,"TRUE",4,0.4953,640,512,1,2.5,20,1,2,0,"0","0",1920,"NaN",9286,6716,460,33090,32156,NA,NA,0,78452,96.11,-10.093,-10.093,0.023,6325,3825,0,0,0,0,24000,6082,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1622203489616,41257,13232,1622203448359,1622203476384,0,4,39,NA,350,0,"TRUE",4,0.5365,640,512,1,2.5,20,1,2,0,"0","0",2745,"NaN",10111,7541,825,33915,32981,NA,NA,0,79277,96.935,-9.268,-9.268,0.04125,6325,3825,0,0,0,0,24000,6907,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1622203490183,41824,13799,1622203448359,1622203476384,0,4,39,NA,350,0,"TRUE",4,0.5649,640,512,1,2.5,20,1,2,0,"0","0",3312,"NaN",10678,8108,567,34482,33548,NA,NA,0,79844,97.502,-8.701,-8.701,0.02835,6325,3825,0,0,0,0,24000,7474,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1622203490649,42290,14265,1622203448359,1622203476384,0,4,74,74,350,0,"TRUE",4,0.5882,640,512,1,2.5,20,1,2,0,"0","0",3778,"NaN",11144,8574,466,34948,34014,NA,NA,0,80310,97.968,-8.235,-8.235,0.0233,6325,3825,0,0,0,0,24000,7940,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622203491166,42807,14782,1622203448359,1622203476384,0,4,74,74,424,0,"TRUE",4,0.614,640,512,1,2.5,20,1,2,0,"0","0",517,"NaN",11661,9091,983,35465,34531,NA,NA,0,80827,98.485,-7.718,-7.718,0.04915,6325,3825,0,0,0,0,24000,8457,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622203492723,44364,16339,1622203448359,1622203476384,0,4,29,29,453,0,"TRUE",4,0.6919,640,512,1,2.5,20,1,2,0,"0","0",1557,"NaN",13218,10648,2540,37022,36088,NA,NA,0,82384,100.042,-6.161,-6.161,0.127,6325,3825,0,0,0,0,24000,10014,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","TRUE",1622203494111,45752,17727,1622203448359,1622203476384,0,4,72,NA,453,0,"TRUE",4,0.7613,640,512,1,2.5,20,1,2,0,"0","0",1388,"NaN",14606,12036,3928,38410,37476,NA,NA,0,83772,101.43,-4.773,-4.773,0.1964,6325,3825,0,0,0,0,24000,11402,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","FALSE",1622203494682,46323,18298,1622203448359,1622203476384,0,4,63,NA,453,0,"TRUE",4,0.7899,640,512,1,2.5,20,1,2,0,"0","0",1959,"NaN",15177,12607,4499,38981,38047,NA,NA,0,84343,102.001,-4.202,-4.202,0.22495,6325,3825,0,0,0,0,24000,11973,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1622203520061,71702,19659,1622203448359,1622203500402,0,4,32,NA,742,0,"TRUE",5,0.4578,640,512,1,10.5,20,2,3,0,"0","0",3808,"NaN",20419,2263,1390,666,9719,NA,NA,0,109722,127.38,-10.841,-10.841,0.0333,18993,8493,0,0,0,0,32000,666,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1622203520831,72472,20429,1622203448359,1622203500402,0,4,27,NA,742,0,"TRUE",5,0.4963,640,512,1,10.5,20,2,3,0,"0","0",4578,"NaN",21189,3033,2160,770,10489,NA,NA,0,110492,128.15,-10.071,-10.071,0.0385,18993,8493,0,0,0,0,32000,1436,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622203521914,73555,21512,1622203448359,1622203500402,0,4,74,74,816,0,"TRUE",5,0.5504,640,512,1,10.5,20,2,3,0,"0","0",5661,"NaN",22272,4116,3243,1083,11572,NA,NA,0,111575,129.233,-8.988,-8.988,0.05415,18993,8493,0,0,0,0,32000,2519,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622203523608,75249,23206,1622203448359,1622203500402,0,4,42,42,858,0,"TRUE",5,0.6351,640,512,1,10.5,20,2,3,0,"0","0",1694,"NaN",23966,5810,4937,2777,13266,NA,NA,0,113269,130.927,-7.294,-7.294,0.13885,18993,8493,0,0,0,0,32000,4213,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622203525612,77253,25210,1622203448359,1622203500402,0,4,73,73,931,0,"TRUE",5,0.7354,640,512,1,10.5,20,2,3,0,"0","0",2004,"NaN",25970,7814,6941,4781,15270,NA,NA,0,115273,132.931,-5.29,-5.29,0.23905,18993,8493,0,0,0,0,32000,6217,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","TRUE",1622203526954,78595,26552,1622203448359,1622203500402,0,4,84,NA,931,0,"TRUE",5,0.8024,640,512,1,10.5,20,2,3,0,"0","0",1342,"NaN",27312,9156,8283,6123,16612,NA,NA,0,116615,134.273,-3.948,-3.948,0.30615,18993,8493,0,0,0,0,32000,7559,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","FALSE",1622203527513,79154,27111,1622203448359,1622203500402,0,4,72,NA,931,0,"TRUE",5,0.8304,640,512,1,10.5,20,2,3,0,"0","0",1901,"NaN",27871,9715,8842,6682,17171,NA,NA,0,117174,134.832,-3.389,-3.389,0.3341,18993,8493,0,0,0,0,32000,8118,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","TRUE",1622203557427,8790,8783,1622203548637,1622203548644,1,2,3,NA,174,1,"TRUE",3,0.128,640,512,1,7.5,10,0,1,0,"1","0",2427,"NaN",25241,463,6901,36596,47085,NA,NA,0,147088,164.746,-8.717,-8.717,0.0463,8320,820,0,0,0,0,19000,463,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1622203557942,9305,9298,1622203548637,1622203548644,1,2,40,NA,174,1,"TRUE",3,0.1795,640,512,1,7.5,10,0,1,0,"1","0",2942,"NaN",25756,515,7416,37111,47600,NA,NA,0,147603,165.261,-8.202,-8.202,0.0515,8320,820,0,0,0,0,19000,978,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","FALSE",1622203559033,10396,10389,1622203548637,1622203548644,1,2,90,NA,174,1,"TRUE",3,0.2886,640,512,1,7.5,10,0,1,0,"0","0",4033,"NaN",26847,1091,8507,38202,48691,NA,NA,0,148694,166.352,-7.111,-7.111,0.1091,8320,820,0,0,0,0,19000,2069,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1622203581789,33152,14157,1622203548637,1622203567632,1,2,22,NA,539,1,"TRUE",4,0.3656,640,512,1,10.5,10,1,2,0,"0","1",3524,"NaN",14728,1762,779,60958,71447,NA,NA,0,171450,189.108,-6.343,-6.343,0.0779,13378,2878,0,0,0,0,22000,779,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","FALSE",1622203583455,34818,15823,1622203548637,1622203567632,1,2,20,NA,539,1,"TRUE",4,0.5322,640,512,1,10.5,10,1,2,0,"0","0",5190,"NaN",16394,3428,1666,62624,73113,NA,NA,0,173116,190.774,-4.677,-4.677,0.1666,13378,2878,0,0,0,0,22000,2445,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622203598046,49409,8415,1622203548637,1622203589631,1,2,67,67,825,1,"TRUE",3,0.4914,640,512,1,3.5,10,2,3,0,"0","0",2472,"NaN",9190,878,16257,77215,87704,NA,NA,0,187707,205.365,-5.085,-5.085,0.0878,7537,4037,0,0,0,0,15000,878,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","TRUE",1622203599302,50665,9671,1622203548637,1622203589631,1,2,71,NA,825,1,"TRUE",3,0.617,640,512,1,3.5,10,2,3,0,"0","0",1256,"NaN",10446,2134,17513,78471,88960,NA,NA,0,188963,206.621,-3.829,-3.829,0.2134,7537,4037,0,0,0,0,15000,2134,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","FALSE",1622203599874,51237,10243,1622203548637,1622203589631,1,2,22,NA,825,1,"TRUE",3,0.6742,640,512,1,3.5,10,2,3,0,"0","0",1828,"NaN",11018,2706,18085,79043,89532,NA,NA,0,189535,207.193,-3.257,-3.257,0.2706,7537,4037,0,0,0,0,15000,2706,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1622203616244,67607,11612,1622203548637,1622203604632,1,2,6,NA,950,1,"TRUE",3,0.5111,640,512,1,6.5,10,3,4,0,"1","0",2330,"NaN",12200,630,5083,95413,105902,NA,NA,0,205905,223.563,-4.888,-4.888,0.063,10982,4482,0,0,0,0,18000,630,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","FALSE",1622203616797,68160,12165,1622203548637,1622203604632,1,2,31,NA,950,1,"TRUE",3,0.5664,640,512,1,6.5,10,3,4,0,"0","0",2883,"NaN",12753,553,5636,95966,106455,NA,NA,0,206458,224.116,-4.335,-4.335,0.0553,10982,4482,0,0,0,0,18000,1183,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","TRUE",1622203632288,83651,9648,1622203548637,1622203622640,1,2,69,NA,43,2,"TRUE",3,0.7143,640,512,1,2.5,10,4,5,0,"1","0",2317,"NaN",10292,415,6359,111457,121946,NA,NA,0,221949,239.607,-2.852,-2.852,0.0415,9233,6733,0,0,0,0,14000,415,"sub121",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
2,"hide","FALSE",1622203632597,83960,9957,1622203548637,1622203622640,1,2,69,NA,43,2,"TRUE",3,0.7452,640,512,1,2.5,10,4,5,0,"0","0",2626,"NaN",10601,309,6668,111766,122255,NA,NA,0,222258,239.916,-2.543,-2.543,0.0309,9233,6733,0,0,0,0,14000,724,"sub121",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
