"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","proximity","proxHide","posUncertainty","tpDiscovery","threatSearchDelay","caught","afterEpoch","predatorFirstSeen","failedAttempts","maxPossTime","tpEpoch_MinDisc","ParticipantID","checkAction","schedID"
1,"forage","FALSE",1617181871022,12349,12341,1617181858673,1617181858681,2,1,33,33,152,0,"TRUE",3,0.192,640,512,1,8.5,20,0,1,0,"0","0",2929,"NaN",NA,969,NA,NA,NA,NA,NA,0,61501,79.159,-16.159,-16.159,0.04845,11372,2872,0,0,0,0,30000,969,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181872986,14313,14305,1617181858673,1617181858681,2,1,5,5,157,0,"TRUE",3,0.2902,640,512,1,8.5,20,0,1,0,"0","0",1964,"NaN",NA,2933,NA,NA,NA,NA,NA,0,63465,81.123,-14.195,-14.195,0.14665,11372,2872,0,0,0,0,30000,2933,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1617181874736,16063,16055,1617181858673,1617181858681,2,1,9,NA,157,0,"TRUE",3,0.3776,640,512,1,8.5,20,0,1,0,"0","1",1750,"NaN",NA,4683,NA,NA,NA,NA,NA,0,65215,82.873,-12.445,-12.445,0.23415,11372,2872,0,0,0,0,30000,4683,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181875660,16987,16979,1617181858673,1617181858681,2,1,9,9,166,0,"TRUE",3,0.4239,640,512,1,8.5,20,0,1,0,"0","0",2674,"NaN",NA,924,NA,NA,NA,NA,NA,0,66139,83.797,-11.521,-11.521,0.0462,11372,2872,0,0,0,0,30000,5607,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181877609,18936,18928,1617181858673,1617181858681,2,1,14,14,180,0,"TRUE",3,0.5213,640,512,1,8.5,20,0,1,0,"0","0",1949,"NaN",NA,2873,NA,NA,NA,NA,NA,0,68088,85.746,-9.572,-9.572,0.14365,11372,2872,0,0,0,0,30000,7556,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1617181879736,21063,21055,1617181858673,1617181858681,2,1,27,NA,180,0,"TRUE",3,0.6277,640,512,1,8.5,20,0,1,0,"0","1",2127,"NaN",NA,5000,NA,NA,NA,NA,NA,0,70215,87.873,-7.445,-7.445,0.25,11372,2872,0,0,0,0,30000,9683,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181880605,21932,21924,1617181858673,1617181858681,2,1,27,27,207,0,"TRUE",3,0.6711,640,512,1,8.5,20,0,1,0,"0","0",2996,"NaN",NA,869,NA,NA,NA,NA,NA,0,71084,88.742,-6.576,-6.576,0.04345,11372,2872,0,0,0,0,30000,10552,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
2,"hide","FALSE",1617181882353,23680,23672,1617181858673,1617181858681,2,1,4,NA,207,0,"TRUE",3,0.7585,640,512,1,8.5,20,0,1,0,"0","0",1748,"NaN",NA,2617,NA,NA,NA,NA,NA,0,72832,90.49,-4.828,-4.828,0.13085,11372,2872,0,0,0,0,30000,12300,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181899008,40335,10326,1617181858673,1617181888682,2,1,43,43,314,0,"TRUE",3,0.1412,640,512,1,7.5,20,1,2,0,"0","0",2628,"NaN",9896,665,NA,NA,NA,NA,NA,0,89487,107.145,-17.174,-17.174,0.03325,9661,2161,0,0,0,0,29000,665,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181901406,42733,12724,1617181858673,1617181888682,2,1,32,32,346,0,"TRUE",3,0.2611,640,512,1,7.5,20,1,2,0,"0","0",2398,"NaN",12294,3063,NA,NA,NA,NA,NA,0,91885,109.543,-14.776,-14.776,0.15315,9661,2161,0,0,0,0,29000,3063,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
