Condition,Regressor,ROI,Seed,Uncorrected_pvalue,Significant,T_stats,df,Avg_peak_sec,Peak_search_window,Mean,SD,p_wilcoxon,zval_wilcoxon,signedrank_wilcoxon,Full_model,Peak_vals_1,Peak_vals_2,Peak_vals_3,Peak_vals_4,Peak_vals_5,Peak_vals_6,Peak_vals_7,Peak_vals_8,Peak_vals_9,Peak_vals_10,Peak_vals_11,Peak_vals_12,Peak_vals_13,Peak_vals_14,Peak_vals_15,Peak_vals_16,Peak_vals_17,Peak_vals_18,Peak_vals_19,Peak_vals_20,Peak_vals_21,Peak_vals_22,Peak_vals_23
vigilance_unsuccessfulChecks_plus_firstForages,switchToCheck,SN_Pauli,HB,4.14252329697939e-05,1,5.09942272126044,22,3.69942196531792,0.06s-4.98s,0.0971547352900413,0.0913706840188992,8.72612678423112e-05,3.92352896713745,267,switchToCheck + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToCheck + PPI2_seedTCXtimepressure + PPI3_switchToCheckXtimepressure + PPI4_seedTCXswitchToCheckXtimepressure,0.0573445914717726,0.0928007768905367,0.113857417126491,0.132797172927457,0.336903175821261,0.0183979198335689,0.0717062424297631,0.138601890627249,0.0218454290892486,0.252062171412243,0.0797989219047493,-0.0138869298400909,-0.0314470995415992,-0.00282861259612306,0.0145469074369369,0.0528315854442613,0.0607775164651227,0.097453474736909,0.122600321571321,0.228886725317602,0.0499814660802956,0.121019891208579,0.218507955853395
vigilance_unsuccessfulChecks_plus_firstForages,timepressure,SN_Pauli,HB,1.24186788590386e-05,1,5.60240091978835,22,4.28901734104046,0.06s-4.98s,0.106495689301589,0.0911636620016788,0.000162298949007342,3.77145420096934,262,switchToCheck + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToCheck + PPI2_seedTCXtimepressure + PPI3_switchToCheckXtimepressure + PPI4_seedTCXswitchToCheckXtimepressure,0.0470009521326498,0.277362621883175,0.136797509327018,0.0995150703945115,0.157541501480424,0.0856188421271488,0.0856054644838534,-0.00378034344508975,0.243663874083512,0.18368167329895,0.125801690891329,0.0340316299019306,0.238099618394154,0.0917243571843885,0.102770848617471,-0.0642678136292451,-0.0583680506608239,0.101164277442651,0.202222585031177,0.0341745521362844,0.0112249530114789,0.169293781671801,0.148521258177809
vigilance_unsuccessfulChecks_plus_firstForages,time,SN_Pauli,HB,0.127060896064652,0,-1.58577317438302,22,0.358381502890174,0.06s-4.98s,-0.0162751658531609,0.0492207553429574,0.171101546476408,-1.36867289551307,93,switchToCheck + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToCheck + PPI2_seedTCXtimepressure + PPI3_switchToCheckXtimepressure + PPI4_seedTCXswitchToCheckXtimepressure,-0.0633018357583231,-0.0558888765827359,0.0410639107542445,0.0389788236648854,-0.0339393336064612,0.0132692119263586,-0.124453105474253,0.0214911027388859,0.0182912545095286,-0.0714397906276717,-0.0313841140019304,-0.0374333227895598,-0.0146523459498085,-0.0405362673105193,-0.0968868057488601,-0.0115066960490857,-0.032850421427448,0.00496850740247983,0.00144028187124534,-0.0349051469727351,-0.00700316540675178,0.0652648215145935,0.0770844987012212
vigilance_unsuccessfulChecks_plus_firstForages,reward,SN_Pauli,HB,0.665900111054943,0,0.437659049700619,22,3.01156069364162,0.06s-4.98s,0.00553587336249848,0.0606616406060798,0.605118320487861,0.517054204971602,155,switchToCheck + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToCheck + PPI2_seedTCXtimepressure + PPI3_switchToCheckXtimepressure + PPI4_seedTCXswitchToCheckXtimepressure,-0.0397499400498676,-0.135346720485433,0.0535340953849105,0.0321994394877403,0.0591548907969107,0.0197107108490289,-0.00433680870940045,0.0143601211959436,0.05865625006112,0.0602773428631896,-0.0289041793227873,0.0847080750935295,-0.0917412238291854,-0.0595994462217747,-0.0657916930281912,-0.011541025191644,-0.00262920385342594,0.0975522223892795,-0.0282420794312281,-0.0138337922627448,-0.0211990468980849,0.0769104040335699,0.0731766944660099
vigilance_unsuccessfulChecks_plus_firstForages,seedTC,SN_Pauli,HB,0.523993691934222,0,0.647523043131305,22,0.456647398843931,0.06s-4.98s,0.0188920931906051,0.139922890815938,0.715126754558586,0.364979438803484,150,switchToCheck + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToCheck + PPI2_seedTCXtimepressure + PPI3_switchToCheckXtimepressure + PPI4_seedTCXswitchToCheckXtimepressure,-0.00365427467885341,0.088293453511701,-0.116316151281253,-0.0267967238712894,-0.0945449196548027,0.0645595674209115,0.0512109659791844,0.0593441641119589,-0.00226595805306867,0.13619932118052,-0.0340844768300905,-0.099280487789935,0.0308120162025243,-0.277042635588227,-0.0295200289752733,0.0278087416577566,0.389671566634611,0.31653257233942,-0.125458618735028,0.0607045431512846,0.104844291815693,-0.0786821158949047,-0.00781666926892185
vigilance_unsuccessfulChecks_plus_firstForages,constant,SN_Pauli,HB,0.0891072265055254,0,-1.77873075117656,22,4.78034682080925,0.06s-4.98s,-0.0204028543441249,0.0550103785884337,0.0515878672068125,-1.94655700695192,74,switchToCheck + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToCheck + PPI2_seedTCXtimepressure + PPI3_switchToCheckXtimepressure + PPI4_seedTCXswitchToCheckXtimepressure,-0.0220737638593258,-0.0532144360817706,0.122828902051642,-0.021536601436736,0.0343445677642572,-0.0843033668788114,-0.0252259278313523,-0.0417719753363999,-0.0450963700087278,-0.0946865677504002,-0.0389533597420398,-0.0404704512737295,0.0480832831237091,-0.0519675992315122,0.0163926511264165,-0.0591459252250772,0.0721785303600914,-0.0333204074612275,0.0213866677568105,0.00298960795083493,-0.00892676982268273,-0.0452790354966657,-0.121497302612175
vigilance_unsuccessfulChecks_plus_firstForages,PPI1_seedTCXswitchToCheck,SN_Pauli,HB,0.0977040596848537,0,1.72963010607388,22,1.53757225433526,0.06s-4.98s,0.0251884103113129,0.0698411595455714,0.113746038253197,1.58157756814843,190,switchToCheck + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToCheck + PPI2_seedTCXtimepressure + PPI3_switchToCheckXtimepressure + PPI4_seedTCXswitchToCheckXtimepressure,-0.0559955619355524,0.0410125598551159,-0.0838461935551235,0.00866303253250332,0.0947203364550802,0.000112865564286521,0.0296166629683809,-0.0927549816605732,0.0179881523803282,0.149351690500494,0.0663591096852606,-0.0275728424297442,0.0524808497359837,0.181837827556114,-0.0225616767340572,0.0854342469617088,0.0865769723363173,0.0146763385089868,-0.0459879494928717,0.0845085723738283,0.0330198822381464,-0.0448079536050194,0.006501496920604
vigilance_unsuccessfulChecks_plus_firstForages,PPI2_seedTCXtimepressure,SN_Pauli,HB,0.00173396844606422,1,3.56439118952575,22,0.554913294797688,0.06s-4.98s,0.0439965162537224,0.0591966112433401,0.00317516415686634,2.9502504636615,235,switchToCheck + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToCheck + PPI2_seedTCXtimepressure + PPI3_switchToCheckXtimepressure + PPI4_seedTCXswitchToCheckXtimepressure,0.0065207297286156,0.0182222870115313,0.0353718999958719,0.0415045548657272,0.117595232064292,-0.0333167692813631,0.0504708710603562,0.117323322110498,0.0773037948556422,0.164336291009742,0.0467010327350484,0.0550831558836744,-0.00777330516341383,0.0696581499592255,-0.0746873934998118,0.0669318322424728,0.135445433472283,0.0116755701644135,-0.0357715132553975,-0.0202800597433619,0.00971808827878668,0.0599690892287066,0.0999175801120765
vigilance_unsuccessfulChecks_plus_firstForages,PPI3_switchToCheckXtimepressure,SN_Pauli,HB,0.0273024615009021,1,2.3643995065103,22,4.28901734104046,0.06s-4.98s,0.0256898393586704,0.052108005049871,0.0415697516289688,2.03780186665279,205,switchToCheck + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToCheck + PPI2_seedTCXtimepressure + PPI3_switchToCheckXtimepressure + PPI4_seedTCXswitchToCheckXtimepressure,0.0449409973478379,0.0270841995162608,0.0115729488329041,0.0383117120536222,-0.0359115481330638,0.022816235427438,-0.0348634571442213,-0.048359026224832,0.0782617096159785,0.0494965441759831,0.112744778225167,0.0366143752972694,0.0221354697851677,0.0844264265793744,0.0284335388509772,-0.0542575066764491,-0.0245364515246102,0.0598321038918623,-0.0419429729162279,-0.0209464460116158,0.0600535138230133,0.141824689406048,0.0331344710515349
vigilance_unsuccessfulChecks_plus_firstForages,PPI4_seedTCXswitchToCheckXtimepressure,SN_Pauli,HB,0.581825386831463,0,-0.558974024665828,22,0.947976878612717,0.06s-4.98s,-0.00658057877856252,0.056459416279209,0.447031161175159,-0.760373830840592,113,switchToCheck + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToCheck + PPI2_seedTCXtimepressure + PPI3_switchToCheckXtimepressure + PPI4_seedTCXswitchToCheckXtimepressure,0.000642009455593714,-0.0456673524632398,0.0103948364277756,-0.0374215105773727,0.0360880016369381,-0.0183349389061675,-0.018197670457123,0.117615879515191,0.0688686844134537,-0.0599176627925544,-0.00465729646872624,0.0156764977325984,-0.00360031295714808,-0.128144528153978,-0.0190365081782137,-0.0323258358322858,0.0631976191668914,0.017409834129794,0.0155493755187888,0.0734679604032065,-0.0394261931498927,-0.0672270072072707,-0.0963071931631962
