"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","proximity","proxHide","posUncertainty","tpDiscovery","threatSearchDelay","caught","afterEpoch","predatorFirstSeen","failedAttempts","maxPossTime","tpEpoch_MinDisc","ParticipantID","checkAction","schedID"
1,"forage","FALSE",1623161676153,14127,14115,1623161662026,1623161662038,0,4,13,13,216,0,"TRUE",5,0.3807,640,512,1,6.5,20,0,1,0,"0","0",4408,"NaN",NA,2700,1858,987,10034,NA,NA,0,51001,68.659,-12.385,-12.385,0.04935,13128,6628,0,0,0,0,28000,987,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161678113,16087,16075,1623161662026,1623161662038,0,4,85,85,301,0,"TRUE",5,0.4787,640,512,1,6.5,20,0,1,0,"0","0",1960,"NaN",NA,4660,3818,2947,11994,NA,NA,0,52961,70.619,-10.425,-10.425,0.14735,13128,6628,0,0,0,0,28000,2947,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161679756,17730,17718,1623161662026,1623161662038,0,4,68,68,369,0,"TRUE",5,0.5609,640,512,1,6.5,20,0,1,0,"0","0",1643,"NaN",NA,6303,5461,4590,13637,NA,NA,0,54604,72.262,-8.782,-8.782,0.2295,13128,6628,0,0,0,0,28000,4590,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
2,"hide","FALSE",1623161681364,19338,19326,1623161662026,1623161662038,0,4,26,NA,369,0,"TRUE",5,0.6412,640,512,1,6.5,20,0,1,0,"0","0",1608,"NaN",NA,7911,7069,6198,15245,NA,NA,0,56212,73.87,-7.174,-7.174,0.3099,13128,6628,0,0,0,0,28000,6198,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161703939,41913,13899,1623161662026,1623161690040,0,4,39,39,660,0,"TRUE",6,0.5699,640,512,1,2.5,20,1,2,0,"0","0",5255,"NaN",14914,3504,2622,1755,883,NA,NA,0,78787,96.445,-8.601,-8.601,0.04415,13016,10516,0,0,0,0,24000,883,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161705706,43680,15666,1623161662026,1623161690040,0,4,66,66,726,0,"TRUE",6,0.6583,640,512,1,2.5,20,1,2,0,"0","0",1767,"NaN",16681,5271,4389,3522,2650,NA,NA,0,80554,98.212,-6.834,-6.834,0.1325,13016,10516,0,0,0,0,24000,2650,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
2,"hide","FALSE",1623161707452,45426,17412,1623161662026,1623161690040,0,4,72,NA,726,0,"TRUE",6,0.7456,640,512,1,2.5,20,1,2,0,"0","0",1746,"NaN",18427,7017,6135,5268,4396,NA,NA,0,82300,99.958,-5.088,-5.088,0.2198,13016,10516,0,0,0,0,24000,4396,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161727553,65527,13496,1623161662026,1623161714057,0,4,32,32,910,0,"TRUE",5,0.1497,640,512,1,10.5,20,2,3,0,"0","0",4447,"NaN",14500,2592,1709,875,24497,NA,NA,0,102401,120.059,-17.004,-17.004,0.04375,12621,2121,0,0,0,0,32000,875,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161729149,67123,15092,1623161662026,1623161714057,0,4,43,43,953,0,"TRUE",5,0.2295,640,512,1,10.5,20,2,3,0,"0","0",1596,"NaN",16096,4188,3305,2471,26093,NA,NA,0,103997,121.655,-15.408,-15.408,0.12355,12621,2121,0,0,0,0,32000,2471,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
5,"vigilence5","FALSE",1623161730906,68880,16849,1623161662026,1623161714057,0,4,26,NA,953,0,"TRUE",5,0.3173,640,512,1,10.5,20,2,3,0,"0","0",1757,"NaN",17853,5945,5062,4228,27850,NA,NA,0,105754,123.412,-13.651,-13.651,0.2114,12621,2121,0,0,0,0,32000,4228,"sub230",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161731423,69397,17366,1623161662026,1623161714057,0,4,18,18,971,0,"TRUE",5,0.3432,640,512,1,10.5,20,2,3,0,"0","0",2274,"NaN",18370,6462,5579,517,28367,NA,NA,0,106271,123.929,-13.134,-13.134,0.02585,12621,2121,0,0,0,0,32000,4745,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161733128,71102,19071,1623161662026,1623161714057,0,4,32,32,3,1,"TRUE",5,0.4284,640,512,1,10.5,20,2,3,0,"0","0",1705,"NaN",20075,8167,7284,2222,30072,NA,NA,0,107976,125.634,-11.429,-11.429,0.1111,12621,2121,0,0,0,0,32000,6450,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161734774,72748,20717,1623161662026,1623161714057,0,4,27,27,30,1,"TRUE",5,0.5107,640,512,1,10.5,20,2,3,0,"0","0",1646,"NaN",21721,9813,8930,3868,31718,NA,NA,0,109622,127.28,-9.783,-9.783,0.1934,12621,2121,0,0,0,0,32000,8096,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
5,"vigilence5","FALSE",1623161736428,74402,22371,1623161662026,1623161714057,0,4,32,NA,30,1,"TRUE",5,0.5934,640,512,1,10.5,20,2,3,0,"0","0",1654,"NaN",23375,11467,10584,5522,33372,NA,NA,0,111276,128.934,-8.129,-8.129,0.2761,12621,2121,0,0,0,0,32000,9750,"sub230",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161736947,74921,22890,1623161662026,1623161714057,0,4,32,32,62,1,"TRUE",5,0.6194,640,512,1,10.5,20,2,3,0,"0","0",2173,"NaN",23894,11986,11103,519,33891,NA,NA,0,111795,129.453,-7.61,-7.61,0.02595,12621,2121,0,0,0,0,32000,10269,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161738594,76568,24537,1623161662026,1623161714057,0,4,3,3,65,1,"TRUE",5,0.7017,640,512,1,10.5,20,2,3,0,"0","0",1647,"NaN",25541,13633,12750,2166,35538,NA,NA,0,113442,131.1,-5.963,-5.963,0.1083,12621,2121,0,0,0,0,32000,11916,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
2,"hide","FALSE",1623161740304,78278,26247,1623161662026,1623161714057,0,4,84,NA,65,1,"TRUE",5,0.7872,640,512,1,10.5,20,2,3,0,"0","0",1710,"NaN",27251,15343,14460,3876,37248,NA,NA,0,115152,132.81,-4.253,-4.253,0.1938,12621,2121,0,0,0,0,32000,13626,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161773798,13079,13071,1623161760719,1623161760727,1,2,30,30,444,1,"TRUE",4,0.557,640,512,1,7.5,10,0,1,0,"0","0",2466,"NaN",28782,4998,769,37370,70742,NA,NA,0,148646,166.304,-4.429,-4.429,0.0769,12302,4802,0,0,0,0,19000,769,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623161775348,14629,14621,1623161760719,1623161760727,1,2,20,20,464,1,"TRUE",4,0.712,640,512,1,7.5,10,0,1,0,"0","0",1550,"NaN",30332,6548,2319,38920,72292,NA,NA,0,150196,167.854,-2.879,-2.879,0.2319,12302,4802,0,0,0,0,19000,2319,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
2,"hide","FALSE",1623161776847,16128,16120,1623161760719,1623161760727,1,2,35,NA,464,1,"TRUE",4,0.8619,640,512,1,7.5,10,0,1,0,"0","0",1499,"NaN",31831,8047,3818,40419,73791,NA,NA,0,151695,169.353,-1.38,-1.38,0.3818,12302,4802,0,0,0,0,19000,3818,"sub230",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
