"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","afterEpoch","failedAttempts","discovery","firstCheck_corrected","lastCheck_corrected","pPredator","timePressure","recheck","ParticipantIDs","checkAction","schedID"
1,"forage","FALSE",1622643792028,2886,2875,1622643789142,1622643789153,0,4,29,29,29,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,NA,NA,NA,NA,NA,NA,0,55960,73.618,0,0,0,0,0,0.273809523809524,0.127777777777778,0,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1622643794357,5215,5204,1622643789142,1622643789153,0,4,70,NA,29,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"1","0",2329,"NaN",NA,NA,NA,NA,NA,NA,NA,0,58289,75.947,0,0,0,1,0,0.495619047619048,0.231288888888889,0,"sub125",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1622643795186,6044,6033,1622643789142,1622643789153,0,4,57,NA,29,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",3158,"NaN",NA,829,NA,NA,NA,NA,NA,0,59118,76.776,0,0,0,0,0,0.574571428571429,0.268133333333333,1,"sub125",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1622643796051,6909,6898,1622643789142,1622643789153,0,4,57,NA,29,0,"TRUE",5,0.0196,640,512,1,6.5,20,0,1,0,"0","0",4023,"NaN",NA,1694,865,NA,NA,NA,NA,0,59983,77.641,0,0,1,0,0,0.656952380952381,0.306577777777778,1,"sub125",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622643820690,31548,3519,1622643789142,1622643817171,0,4,39,39,381,0,"TRUE",5,0.0509,640,512,0,2.5,20,1,2,0,"0","0",10390,"NaN",4496,26333,25504,11318,NA,NA,NA,0,84622,102.28,0,0,0,0,0,0.335142857142857,0.1564,0,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622643822690,33548,5519,1622643789142,1622643817171,0,4,40,40,421,0,"TRUE",5,0.1509,640,512,0,2.5,20,1,2,0,"0","0",2000,"NaN",6496,28333,27504,13318,NA,NA,NA,0,86622,104.28,0,0,0,0,0,0.525619047619048,0.245288888888889,0,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622643824347,35205,7176,1622643789142,1622643817171,0,4,89,89,510,0,"TRUE",5,0.2337,640,512,0,2.5,20,1,2,0,"0","0",1657,"NaN",8153,29990,29161,14975,NA,NA,NA,0,88279,105.937,0,0,0,0,0,0.683428571428571,0.318933333333333,0,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1622643825745,36603,8574,1622643789142,1622643817171,0,4,80,80,510,0,"TRUE",5,0.3037,640,512,0,2.5,20,1,2,0,"0","0",1398,"NaN",9551,31388,30559,16373,NA,NA,NA,0,89677,107.335,0,0,0,0,0,0.816571428571429,0.381066666666667,0,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622643826313,37171,9142,1622643789142,1622643817171,0,4,79,79,589,0,"TRUE",5,0.3321,640,512,0,2.5,20,1,2,0,"0","0",568,"NaN",10119,31956,31127,16941,NA,NA,NA,0,90245,107.903,0,0,0,0,0,0.870666666666667,0.406311111111111,0,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622643828107,38965,10936,1622643789142,1622643817171,0,4,79,79,668,0,"TRUE",5,0.4218,640,512,0,2.5,20,1,2,0,"0","0",1794,"NaN",11913,33750,32921,18735,NA,NA,NA,0,92039,109.697,0,0,0,0,0,1,0.486044444444445,0,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
