"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","proximity","proxHide","posUncertainty","tpDiscovery","threatSearchDelay","caught","afterEpoch","predatorFirstSeen","failedAttempts","maxPossTime","tpEpoch_MinDisc","ParticipantID","checkAction","schedID"
1,"forage","FALSE",1622624843498,11508,11495,1622624831990,1622624832003,0,4,38,38,214,0,"TRUE",5,0.2497,640,512,1,6.5,20,0,1,0,"0","0",4149,"NaN",NA,4932,2389,1094,NA,NA,NA,0,84896,102.554,-15.005,-15.005,0.0547,10401,3901,0,0,0,0,28000,1094,"sub123",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1622624845211,13221,13208,1622624831990,1622624832003,0,4,38,38,252,0,"TRUE",5,0.3353,640,512,1,6.5,20,0,1,0,"0","0",1713,"NaN",NA,6645,4102,2807,NA,NA,NA,0,86609,104.267,-13.292,-13.292,0.14035,10401,3901,0,0,0,0,28000,2807,"sub123",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
5,"vigilence5","TRUE",1622624846615,14625,14612,1622624831990,1622624832003,0,4,13,NA,252,0,"TRUE",5,0.4056,640,512,1,6.5,20,0,1,0,"0","0",1404,"NaN",NA,8049,5506,4211,NA,NA,NA,0,88013,105.671,-11.888,-11.888,0.21055,10401,3901,0,0,0,0,28000,4211,"sub123",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
5,"vigilence5","FALSE",1622624847190,15200,15187,1622624831990,1622624832003,0,4,8,NA,252,0,"TRUE",5,0.4343,640,512,1,6.5,20,0,1,0,"0","0",1979,"NaN",NA,8624,6081,575,NA,NA,NA,0,88588,106.246,-11.313,-11.313,0.02875,10401,3901,0,0,0,0,28000,4786,"sub123",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1622624848490,16500,16487,1622624831990,1622624832003,0,4,85,85,337,0,"TRUE",5,0.4993,640,512,1,6.5,20,0,1,0,"0","0",3279,"NaN",NA,9924,7381,1300,NA,NA,NA,0,89888,107.546,-10.013,-10.013,0.065,10401,3901,0,0,0,0,28000,6086,"sub123",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1622624850288,18298,18285,1622624831990,1622624832003,0,4,42,42,379,0,"TRUE",5,0.5892,640,512,1,6.5,20,0,1,0,"0","0",1798,"NaN",NA,11722,9179,3098,NA,NA,NA,0,91686,109.344,-8.215,-8.215,0.1549,10401,3901,0,0,0,0,28000,7884,"sub123",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
5,"vigilence5","FALSE",1622624851984,19994,19981,1622624831990,1622624832003,0,4,26,NA,379,0,"TRUE",5,0.674,640,512,1,6.5,20,0,1,0,"0","0",1696,"NaN",NA,13418,10875,4794,NA,NA,NA,0,93382,111.04,-6.519,-6.519,0.2397,10401,3901,0,0,0,0,28000,9580,"sub123",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
2,"hide","FALSE",1622624853071,21081,21068,1622624831990,1622624832003,0,4,89,NA,379,0,"TRUE",5,0.7284,640,512,1,6.5,20,0,1,0,"0","0",2783,"NaN",NA,14505,11962,1087,NA,NA,NA,0,94469,112.127,-5.432,-5.432,0.05435,10401,3901,0,0,0,0,28000,10667,"sub123",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1622624877794,45804,17799,1622624831990,1622624859995,0,4,72,72,822,0,"TRUE",6,0.7647,640,512,1,2.5,20,1,2,0,"0","0",3158,"NaN",17980,5508,4565,1497,565,NA,NA,0,119192,136.85,-4.701,-4.701,0.02825,17234,14734,0,0,0,0,24000,565,"sub123",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
2,"hide","TRUE",1622624877996,46006,18001,1622624831990,1622624859995,0,4,72,NA,822,0,"TRUE",6,0.7748,640,512,1,2.5,20,1,2,0,"0","0",202,"NaN",18182,5710,4767,1699,767,NA,NA,0,119394,137.052,-4.499,-4.499,0.03835,17234,14734,0,0,0,0,24000,767,"sub123",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
