Condition,Regressor,ROI,Seed,Uncorrected_pvalue,Significant,T_stats,df,Avg_peak_sec,Peak_search_window,Mean,SD,p_wilcoxon,zval_wilcoxon,signedrank_wilcoxon,Full_model,Peak_vals_1,Peak_vals_2,Peak_vals_3,Peak_vals_4,Peak_vals_5,Peak_vals_6,Peak_vals_7,Peak_vals_8,Peak_vals_9,Peak_vals_10,Peak_vals_11,Peak_vals_12,Peak_vals_13,Peak_vals_14,Peak_vals_15,Peak_vals_16,Peak_vals_17,Peak_vals_18,Peak_vals_19,Peak_vals_20,Peak_vals_21,Peak_vals_22,Peak_vals_23
vigilance_firstChecks_constant_plus_firstForages,PPI3_switchToForageXtimepressure,SN_Pauli,HB,0.677653913,0,-0.421258019,22,6.25433526,4.98s-9.99s,-0.003922964,0.044661167,0.60511832,-0.517054205,121,switchToForage + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToForage + PPI2_seedTCXtimepressure + PPI3_switchToForageXtimepressure + PPI4_seedTCXswitchToForageXtimepressure,-0.053791815,0.061830599,0.027970261,-0.033136002,0.083565296,0.01333601,-0.00781364,0.035488087,-0.028541946,-0.018625786,0.019679819,-0.004704851,-0.031237682,-0.062005538,-0.047771792,0.01485168,0.002076788,-0.00588436,0.065140912,0.051032258,-0.025643622,-0.07824689,-0.067795959
vigilance_firstChecks_constant_plus_firstForages,PPI4_seedTCXswitchToForageXtimepressure,SN_Pauli,HB,0.028318334,1,-2.347285514,22,6.352601156,4.98s-9.99s,-0.028034886,0.05727918,0.030814367,-2.15946168,67,switchToForage + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToForage + PPI2_seedTCXtimepressure + PPI3_switchToForageXtimepressure + PPI4_seedTCXswitchToForageXtimepressure,-0.009678576,-0.071838112,-0.041778218,0.03604721,-0.184042336,-0.063147662,0.020244806,0.043395144,-0.042029452,-0.087070291,-0.043780968,-0.091046487,-0.040244819,0.006777716,-0.015358569,0.078928707,-0.05187122,0.054507504,-0.055645122,-0.011473952,-0.061272493,0.018981011,-0.033406195
vigilance_firstChecks_constant_plus_firstForages,switchToForage,VTA_Nima_Pauli_sub_SN_Pauli,HB,0.002366175,1,-3.434804843,22,3.699421965,0.06s-4.98s,-0.043294394,0.060449611,0.0012642,-3.223985043,32,switchToForage + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToForage + PPI2_seedTCXtimepressure + PPI3_switchToForageXtimepressure + PPI4_seedTCXswitchToForageXtimepressure,-0.003865386,-0.031544706,-0.052517465,-0.054828032,-0.187510006,-0.076811747,-0.026675716,-0.131824892,0.001578389,-0.173411541,-0.053257315,0.02733046,0.098692859,0.008085437,-0.036250967,-0.051989146,-0.042666346,-0.046851418,-0.020646622,-0.024000537,-0.054152376,-0.021682155,-0.040971824
vigilance_firstChecks_constant_plus_firstForages,timepressure,VTA_Nima_Pauli_sub_SN_Pauli,HB,0.352348249,0,0.950170037,22,4.976878613,0.06s-4.98s,0.014180495,0.071573782,0.411530228,0.821203737,165,switchToForage + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToForage + PPI2_seedTCXtimepressure + PPI3_switchToForageXtimepressure + PPI4_seedTCXswitchToForageXtimepressure,-0.007997009,0.018662538,-0.011907295,0.015872329,-0.065410539,-0.071306191,0.059213308,0.02844218,0.080796995,0.051817268,0.034695685,-0.093497641,0.10647456,0.16977181,-0.034342158,-0.094151347,-0.074769834,0.040833595,0.053974239,0.000845093,0.002595225,-0.033410167,0.148948734
vigilance_firstChecks_constant_plus_firstForages,time,VTA_Nima_Pauli_sub_SN_Pauli,HB,0.06001816,0,1.982758379,22,4.976878613,0.06s-4.98s,0.026064065,0.063042913,0.068016545,1.824897194,198,switchToForage + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToForage + PPI2_seedTCXtimepressure + PPI3_switchToForageXtimepressure + PPI4_seedTCXswitchToForageXtimepressure,0.0864689,0.152325624,-0.002934009,0.062004165,0.060270387,-0.022119239,-0.048827602,0.016901845,-0.02002353,-0.009504909,-0.019774499,0.027174329,0.10677551,-0.092417738,0.063668825,0.038049544,0.092155135,-0.051694108,0.068909084,0.098916431,0.02458789,0.047035052,-0.078473594
vigilance_firstChecks_constant_plus_firstForages,reward,VTA_Nima_Pauli_sub_SN_Pauli,HB,0.168899854,0,1.422521885,22,3.994219653,0.06s-4.98s,0.022889162,0.077167574,0.223757155,1.216598129,178,switchToForage + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToForage + PPI2_seedTCXtimepressure + PPI3_switchToForageXtimepressure + PPI4_seedTCXswitchToForageXtimepressure,-0.049097524,-0.013802558,-0.085415744,-0.00367761,-0.077168545,0.040440208,-0.082226739,0.021186837,0.081897874,0.141286629,0.015133556,0.109512464,-0.029275057,0.044720396,0.120937253,0.079788541,0.013408314,0.020614059,-0.059590728,0.137859922,-0.093284973,0.146991136,0.046213004
vigilance_firstChecks_constant_plus_firstForages,seedTC,VTA_Nima_Pauli_sub_SN_Pauli,HB,0.005767274,1,3.057694953,22,2.815028902,0.06s-4.98s,0.076493183,0.119975479,0.007439204,2.676515885,226,switchToForage + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToForage + PPI2_seedTCXtimepressure + PPI3_switchToForageXtimepressure + PPI4_seedTCXswitchToForageXtimepressure,0.017010665,0.091528175,0.146909814,0.130308666,-0.233651866,-0.061123702,0.048441942,0.180269199,0.074030812,0.057920347,-0.070661339,0.071555822,0.107604576,0.102355124,0.109496526,0.195514845,0.211061437,0.296811997,-0.128003473,-0.001161691,0.064556802,0.227567552,0.121000978
vigilance_firstChecks_constant_plus_firstForages,constant,VTA_Nima_Pauli_sub_SN_Pauli,HB,0.051811186,0,-2.056260378,22,0.456647399,0.06s-4.98s,-0.025094308,0.058527642,0.072736231,-1.794482241,79,switchToForage + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToForage + PPI2_seedTCXtimepressure + PPI3_switchToForageXtimepressure + PPI4_seedTCXswitchToForageXtimepressure,-0.083727546,0.014048727,0.064931903,-0.066380029,0.018028998,-0.009202199,0.015080137,0.079908764,-0.036392236,-0.061146194,-0.04983356,-0.061284084,0.005998186,-0.120999325,-0.10610664,0.020959315,0.023097445,-0.117101287,-0.048850941,-0.021903507,-0.040375007,0.074716353,-0.070636351
vigilance_firstChecks_constant_plus_firstForages,PPI1_seedTCXswitchToForage,VTA_Nima_Pauli_sub_SN_Pauli,HB,0.066838272,0,-1.928177952,22,2.421965318,0.06s-4.98s,-0.020425253,0.050802403,0.0480448,-1.97697196,73,switchToForage + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToForage + PPI2_seedTCXtimepressure + PPI3_switchToForageXtimepressure + PPI4_seedTCXswitchToForageXtimepressure,-0.053620687,-0.015367348,-0.105361383,-0.000492978,-0.053879623,-0.041725596,0.022151129,-0.023736233,-0.054567543,-0.043544609,-0.047886182,0.00947461,0.010026949,-0.050303793,-0.024345773,-0.100398588,0.107338838,0.046500873,-0.089311018,0.007811141,-0.039582899,0.042315171,0.028724714
vigilance_firstChecks_constant_plus_firstForages,PPI2_seedTCXtimepressure,VTA_Nima_Pauli_sub_SN_Pauli,HB,0.091200216,0,1.766414037,22,0.161849711,0.06s-4.98s,0.026834231,0.072855201,0.113746038,1.581577568,190,switchToForage + timepressure + time + reward + seedTC + constant + PPI1_seedTCXswitchToForage + PPI2_seedTCXtimepressure + PPI3_switchToForageXtimepressure + PPI4_seedTCXswitchToForageXtimepressure,-0.081851599,0.018784047,0.028825841,0.012016708,-0.023824425,-0.032877532,0.087367628,0.056020422,0.030078742,0.028130386,0.215508672,-0.014178651,-0.044491472,-0.009306887,-0.006805075,-0.066556922,0.067799098,0.090928442,0.001563841,0.010386113,0.00970158,0.030144099,0.209824249
