"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","afterEpoch","failedAttempts","discovery","firstCheck_corrected","lastCheck_corrected","pPredator","timePressure","recheck","ParticipantIDs","checkAction","schedID"
1,"forage","TRUE",1620205905050,52931,901,1620205852119,1620205904149,0,4,25,25,373,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",563,"NaN",1810,13074,20806,18692,17822,NA,NA,0,87960,105.618,0,0,0,0,0,0.0858095238095238,0.0400444444444444,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1620205905520,53401,1371,1620205852119,1620205904149,0,4,2,2,373,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",470,"NaN",2280,13544,21276,19162,18292,NA,NA,0,88430,106.088,0,0,0,0,0,0.130571428571429,0.0609333333333333,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205905982,53863,1833,1620205852119,1620205904149,0,4,2,2,375,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",462,"NaN",2742,14006,21738,19624,18754,NA,NA,0,88892,106.55,0,0,0,0,0,0.174571428571429,0.0814666666666667,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205907486,55367,3337,1620205852119,1620205904149,0,4,12,12,387,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",1504,"NaN",4246,15510,23242,21128,20258,NA,NA,0,90396,108.054,0,0,0,0,0,0.317809523809524,0.148311111111111,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205909040,56921,4891,1620205852119,1620205904149,0,4,11,11,398,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",1554,"NaN",5800,17064,24796,22682,21812,NA,NA,0,91950,109.608,0,0,0,0,0,0.465809523809524,0.217377777777778,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","TRUE",1620205910435,58316,6286,1620205852119,1620205904149,0,4,20,NA,398,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","1",1395,"NaN",7195,18459,26191,24077,23207,NA,NA,0,93345,111.003,0,0,0,1,0,0.598666666666667,0.279377777777778,0,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1620205910899,58780,6750,1620205852119,1620205904149,0,4,20,NA,398,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"1","0",1859,"NaN",7659,464,26655,24541,23671,NA,NA,0,93809,111.467,0,0,0,0,0,0.642857142857143,0.3,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1620205911565,59446,7416,1620205852119,1620205904149,0,4,45,NA,398,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",2525,"NaN",8325,666,27321,25207,24337,NA,NA,0,94475,112.133,0,0,0,0,0,0.706285714285714,0.3296,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1620205912234,60115,8085,1620205852119,1620205904149,0,4,4,NA,398,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",3194,"NaN",8994,1335,669,25876,25006,NA,NA,0,95144,112.802,0,0,0,0,0,0.77,0.359333333333333,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
6,"vigilence6","TRUE",1620205912696,60577,8547,1620205852119,1620205904149,0,4,4,NA,398,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",3656,"NaN",9456,1797,1131,462,25468,NA,NA,0,95606,113.264,0,0,0,0,1,0.814,0.379866666666667,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
6,"vigilence6","FALSE",1620205913106,60987,8957,1620205852119,1620205904149,0,4,4,NA,398,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","1",4066,"NaN",9866,2207,1541,872,410,NA,NA,0,96016,113.674,0,0,0,1,0,0.853047619047619,0.118711111111111,0,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205913610,61491,9461,1620205852119,1620205904149,0,4,20,20,418,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",4570,"NaN",10370,2711,2045,1376,504,NA,NA,0,96520,114.178,0,0,0,0,0,0.901047619047619,0.141111111111111,1,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205915260,63141,11111,1620205852119,1620205904149,0,4,46,46,464,0,"TRUE",5,0.0304,640,512,0,10.5,20,2,3,0,"0","0",1650,"NaN",12020,4361,3695,3026,2154,NA,NA,0,98170,115.828,0,0,0,0,0,1,0.214444444444444,1,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1620205916860,64741,12711,1620205852119,1620205904149,0,4,54,NA,464,0,"TRUE",5,0.1105,640,512,0,10.5,20,2,3,0,"1","0",1600,"NaN",13620,5961,5295,4626,3754,NA,NA,0,99770,117.428,0,0,0,0,0,1,0.285555555555556,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1620205917587,65468,13438,1620205852119,1620205904149,0,4,32,NA,464,0,"TRUE",5,0.1468,640,512,0,10.5,20,2,3,0,"0","0",2327,"NaN",14347,727,6022,5353,4481,NA,NA,0,100497,118.155,0,0,0,0,0,1,0.317866666666667,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1620205918309,66190,14160,1620205852119,1620205904149,0,4,83,NA,464,0,"TRUE",5,0.1829,640,512,1,10.5,20,2,3,0,"0","0",3049,"NaN",15069,1449,722,6075,5203,NA,NA,0,101219,118.877,0,0,1,0,1,1,0.349955555555556,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1620205948340,8,1,1620205948332,1620205948339,1,2,20,NA,724,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,1,0,"1","0",2729,"NaN",12979,1832,6232,22070,35234,NA,NA,0,131250,148.908,0,0,0,1,0,0.0000952380952380952,0.00008,0,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","TRUE",1620205950773,2441,2434,1620205948332,1620205948339,1,2,85,NA,724,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,1,0,"1","0",5162,"NaN",570,2433,8665,24503,37667,NA,NA,0,133683,151.341,0,0,0,0,1,0.231809523809524,0.19472,0,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","TRUE",1620205951292,2960,2953,1620205948332,1620205948339,1,2,85,NA,724,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,1,0,"1","0",5681,"NaN",1089,2952,519,25022,38186,NA,NA,0,134202,151.86,0,0,0,1,0,0.281238095238095,0.23616,0,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","TRUE",1620205951870,3538,3531,1620205948332,1620205948339,1,2,66,NA,724,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,1,0,"1","0",6259,"NaN",1667,3530,578,25600,38764,NA,NA,0,134780,152.438,0,0,0,0,0,0.336285714285714,0.2824,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","TRUE",1620205952281,3949,3942,1620205948332,1620205948339,1,2,66,NA,724,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,1,0,"1","0",6670,"NaN",2078,3941,411,26011,39175,NA,NA,0,135191,152.849,0,0,0,0,0,0.375428571428571,0.31528,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","TRUE",1620205952690,4358,4351,1620205948332,1620205948339,1,2,73,NA,724,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,1,0,"1","0",7079,"NaN",2487,4350,409,26420,39584,NA,NA,0,135600,153.258,0,0,0,0,0,0.414380952380952,0.348,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1620205953149,4817,4810,1620205948332,1620205948339,1,2,73,NA,724,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,1,0,"0","1",7538,"NaN",2946,4809,459,26879,40043,NA,NA,0,136059,153.717,0,0,0,0,0,0.458095238095238,0.38472,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1620205954031,5699,5692,1620205948332,1620205948339,1,2,63,NA,724,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,1,0,"1","0",8420,"NaN",3828,5691,882,27761,40925,NA,NA,0,136941,154.599,0,0,0,0,1,0.542095238095238,0.45528,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205954598,6266,6259,1620205948332,1620205948339,1,2,70,70,794,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,1,0,"0","0",8987,"NaN",4395,567,1449,28328,41492,NA,NA,0,137508,155.166,0,0,0,0,0,0.596095238095238,0.26448,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205956132,7800,7793,1620205948332,1620205948339,1,2,71,71,865,0,"TRUE",4,0.0292,640,512,0,7.5,10,0,1,0,"0","0",1534,"NaN",5929,2101,2983,29862,43026,NA,NA,0,139042,156.7,0,0,0,0,0,0.742190476190476,0.3872,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","TRUE",1620205957522,9190,9183,1620205948332,1620205948339,1,2,40,NA,865,0,"TRUE",4,0.1682,640,512,0,7.5,10,0,1,0,"1","0",1390,"NaN",7319,3491,4373,31252,44416,NA,NA,0,140432,158.09,0,0,0,1,0,0.874571428571429,0.4984,0,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1620205958038,9706,9699,1620205948332,1620205948339,1,2,40,NA,865,0,"TRUE",4,0.2198,640,512,1,7.5,10,0,1,0,"0","1",1906,"NaN",7835,4007,516,31768,44932,NA,NA,0,140948,158.606,0,0,1,0,0,0.923714285714286,0.53968,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1620205967733,19401,391,1620205948332,1620205967342,1,2,20,20,955,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,2,0,"0","0",8812,"NaN",1451,13702,9695,41463,54627,NA,NA,0,150643,168.301,0,0,0,0,0,0.0372380952380952,0.03128,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1620205968142,19810,800,1620205948332,1620205967342,1,2,20,20,955,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,2,0,"0","0",409,"NaN",1860,14111,10104,41872,55036,NA,NA,0,151052,168.71,0,0,0,0,0,0.0761904761904762,0.064,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1620205968716,20384,1374,1620205948332,1620205967342,1,2,68,68,955,0,"FALSE",NA,NA,NA,NA,0,NA,10,NA,2,0,"0","0",574,"NaN",2434,14685,10678,42446,55610,NA,NA,0,151626,169.284,0,0,0,0,0,0.130857142857143,0.10992,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205969226,20894,1884,1620205948332,1620205967342,1,2,68,68,23,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,2,0,"0","0",510,"NaN",2944,15195,11188,42956,56120,NA,NA,0,152136,169.794,0,0,0,0,0,0.179428571428571,0.15072,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205971092,22760,3750,1620205948332,1620205967342,1,2,88,88,111,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,2,0,"0","0",1866,"NaN",4810,17061,13054,44822,57986,NA,NA,0,154002,171.66,0,0,0,0,0,0.357142857142857,0.3,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1620205972801,24469,5459,1620205948332,1620205967342,1,2,69,NA,111,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,2,0,"1","0",1709,"NaN",6519,18770,14763,46531,59695,NA,NA,0,155711,173.369,0,0,0,1,0,0.519904761904762,0.43672,0,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1620205973359,25027,6017,1620205948332,1620205967342,1,2,69,NA,111,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,2,0,"0","1",2267,"NaN",7077,558,15321,47089,60253,NA,NA,0,156269,173.927,0,0,0,0,1,0.573047619047619,0.48136,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205973919,25587,6577,1620205948332,1620205967342,1,2,75,75,186,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,2,0,"0","0",2827,"NaN",7637,1118,560,47649,60813,NA,NA,0,156829,174.487,0,0,0,0,0,0.626380952380952,0.08944,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205975586,27254,8244,1620205948332,1620205967342,1,2,67,67,253,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,2,0,"0","0",1667,"NaN",9304,2785,2227,49316,62480,NA,NA,0,158496,176.154,0,0,0,0,0,0.785142857142857,0.2228,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1620205977478,29146,10136,1620205948332,1620205967342,1,2,52,NA,253,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,2,0,"1","0",1892,"NaN",11196,4677,4119,51208,64372,NA,NA,0,160388,178.046,0,0,0,1,0,0.965333333333333,0.37416,0,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1620205978044,29712,10702,1620205948332,1620205967342,1,2,52,NA,253,1,"TRUE",4,0.02,640,512,1,10.5,10,1,2,0,"0","1",2458,"NaN",11762,566,4685,51774,64938,NA,NA,0,160954,178.612,0,0,1,0,1,1,0.41944,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1620205990321,41989,992,1620205948332,1620205989329,1,2,30,30,272,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,3,0,"0","0",10018,"NaN",1343,12843,1901,64051,77215,NA,NA,0,173231,190.889,0,0,0,0,0,0.0944761904761905,0.07936,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1620205990839,42507,1510,1620205948332,1620205989329,1,2,81,81,272,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,3,0,"0","0",518,"NaN",1861,13361,2419,64569,77733,NA,NA,0,173749,191.407,0,0,0,0,0,0.143809523809524,0.1208,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1620205991305,42973,1976,1620205948332,1620205989329,1,2,81,81,272,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,3,0,"0","0",466,"NaN",2327,13827,2885,65035,78199,NA,NA,0,174215,191.873,0,0,0,0,0,0.188190476190476,0.15808,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205991770,43438,2441,1620205948332,1620205989329,1,2,61,61,333,1,"FALSE",NA,NA,NA,NA,0,NA,10,NA,3,0,"0","0",465,"NaN",2792,14292,3350,65500,78664,NA,NA,0,174680,192.338,0,0,0,0,0,0.23247619047619,0.19528,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205993524,45192,4195,1620205948332,1620205989329,1,2,61,61,394,1,"TRUE",3,0.0694,640,512,0,3.5,10,2,3,0,"0","0",1754,"NaN",4546,16046,5104,67254,80418,NA,NA,0,176434,194.092,0,0,0,0,0,0.39952380952381,0.3356,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1620205995125,46793,5796,1620205948332,1620205989329,1,2,86,86,480,1,"TRUE",3,0.2295,640,512,0,3.5,10,2,3,0,"0","0",1601,"NaN",6147,17647,6705,68855,82019,NA,NA,0,178035,195.693,0,0,0,0,0,0.552,0.46368,0,"sub111",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","TRUE",1620205996571,48239,7242,1620205948332,1620205989329,1,2,84,NA,480,1,"TRUE",3,0.3741,640,512,0,3.5,10,2,3,0,"0","1",1446,"NaN",7593,19093,8151,70301,83465,NA,NA,0,179481,197.139,0,0,0,1,0,0.689714285714286,0.57936,0,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1620205997038,48706,7709,1620205948332,1620205989329,1,2,84,NA,480,1,"TRUE",3,0.4208,640,512,1,3.5,10,2,3,0,"1","0",1913,"NaN",8060,467,8618,70768,83932,NA,NA,0,179948,197.606,0,0,1,0,0,0.734190476190476,0.61672,1,"sub111",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
