"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","proximity","proxHide","posUncertainty","tpDiscovery","threatSearchDelay","caught","afterEpoch","predatorFirstSeen","failedAttempts","maxPossTime","tpEpoch_MinDisc","ParticipantID","checkAction","schedID"
5,"vigilence5","FALSE",1620292927268,7300,7288,1620292919968,1620292919980,0,4,32,NA,0,0,"TRUE",5,0.0392,640,512,1,6.5,20,0,1,0,"0","0",NA,"NaN",5516,2527,1598,727,NA,NA,NA,0,28890,46.548,-19.212,-19.212,0.03635,6561,61,0,0,0,0,28000,727,"sub212",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1620292928441,8473,8461,1620292919968,1620292919980,0,4,54,54,54,0,"TRUE",5,0.0978,640,512,1,6.5,20,0,1,0,"0","0",NA,"NaN",6689,3700,2771,1173,NA,NA,NA,0,30063,47.721,-18.039,-18.039,0.05865,6561,61,0,0,0,0,28000,1900,"sub212",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1620292930390,10422,10410,1620292919968,1620292919980,0,4,10,10,64,0,"TRUE",5,0.1952,640,512,1,6.5,20,0,1,0,"0","0",1949,"NaN",8638,5649,4720,3122,NA,NA,NA,0,32012,49.67,-16.09,-16.09,0.1561,6561,61,0,0,0,0,28000,3849,"sub212",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1620292932317,12349,12337,1620292919968,1620292919980,0,4,25,25,89,0,"TRUE",5,0.2916,640,512,1,6.5,20,0,1,0,"0","0",1927,"NaN",10565,7576,6647,5049,NA,NA,NA,0,33939,51.597,-14.163,-14.163,0.25245,6561,61,0,0,0,0,28000,5776,"sub212",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1620292934172,14204,14192,1620292919968,1620292919980,0,4,13,13,102,0,"TRUE",5,0.3844,640,512,1,6.5,20,0,1,0,"0","0",1855,"NaN",12420,9431,8502,6904,NA,NA,NA,0,35794,53.452,-12.308,-12.308,0.3452,6561,61,0,0,0,0,28000,7631,"sub212",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
5,"vigilence5","FALSE",1620292936136,16168,16156,1620292919968,1620292919980,0,4,85,NA,102,0,"TRUE",5,0.4825,640,512,1,6.5,20,0,1,0,"0","0",1964,"NaN",14384,11395,10466,8868,NA,NA,NA,0,37758,55.416,-10.344,-10.344,0.4434,6561,61,0,0,0,0,28000,9595,"sub212",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1620292936703,16735,16723,1620292919968,1620292919980,0,4,85,85,187,0,"TRUE",5,0.5109,640,512,1,6.5,20,0,1,0,"0","0",2531,"NaN",14951,11962,11033,567,NA,NA,NA,0,38325,55.983,-9.777,-9.777,0.02835,6561,61,0,0,0,0,28000,10162,"sub212",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1620292938666,18698,18686,1620292919968,1620292919980,0,4,42,42,229,0,"TRUE",5,0.609,640,512,1,6.5,20,0,1,0,"0","0",1963,"NaN",16914,13925,12996,2530,NA,NA,NA,0,40288,57.946,-7.814,-7.814,0.1265,6561,61,0,0,0,0,28000,12125,"sub212",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1620292940618,20650,20638,1620292919968,1620292919980,0,4,89,89,318,0,"TRUE",5,0.7067,640,512,1,6.5,20,0,1,0,"0","0",1952,"NaN",18866,15877,14948,4482,NA,NA,NA,0,42240,59.898,-5.862,-5.862,0.2241,6561,61,0,0,0,0,28000,14077,"sub212",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
2,"hide","FALSE",1620292942432,22464,22452,1620292919968,1620292919980,0,4,80,NA,318,0,"TRUE",5,0.7974,640,512,1,6.5,20,0,1,0,"0","0",1814,"NaN",20680,17691,16762,6296,NA,NA,NA,0,44054,61.712,-4.048,-4.048,0.3148,6561,61,0,0,0,0,28000,15891,"sub212",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
