"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","afterEpoch","failedAttempts","discovery","firstCheck_corrected","lastCheck_corrected","pPredator","timePressure","recheck","ParticipantIDs","checkAction","schedID"
1,"forage","FALSE",1623671165518,1126,1113,1623671164392,1623671164405,0,4,18,18,18,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,NA,NA,NA,NA,NA,NA,0,48760,66.418,0,0,0,0,0,0.106,0.0494666666666667,0,"sub131",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1623671167433,3041,3028,1623671164392,1623671164405,0,4,41,NA,18,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"1","0",1915,"NaN",NA,NA,NA,NA,NA,NA,NA,0,50675,68.333,0,0,0,1,0,0.288380952380952,0.134577777777778,0,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623671168102,3710,3697,1623671164392,1623671164405,0,4,41,41,59,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",2584,"NaN",NA,669,NA,NA,NA,NA,NA,0,51344,69.002,0,0,0,0,0,0.352095238095238,0.164311111111111,1,"sub131",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
4,"vigilence4","TRUE",1623671169384,4992,4979,1623671164392,1623671164405,0,4,90,NA,59,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"1","0",1282,"NaN",NA,1951,NA,NA,NA,NA,NA,0,52626,70.284,0,0,0,0,0,0.474190476190476,0.221288888888889,1,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
4,"vigilence4","FALSE",1623671169994,5602,5589,1623671164392,1623671164405,0,4,70,NA,59,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",1892,"NaN",NA,2561,610,NA,NA,NA,NA,0,53236,70.894,0,0,0,0,0,0.532285714285714,0.2484,1,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623671170809,6417,6404,1623671164392,1623671164405,0,4,57,57,116,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",2707,"NaN",NA,3376,815,NA,NA,NA,NA,0,54051,71.709,0,0,0,0,0,0.609904761904762,0.284622222222222,1,"sub131",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
5,"vigilence5","FALSE",1623671172453,8061,8048,1623671164392,1623671164405,0,4,54,NA,116,0,"TRUE",6,0.0773,640,512,0,6.5,20,0,1,0,"0","0",1644,"NaN",NA,5020,2459,NA,NA,NA,NA,0,55695,73.353,0,0,0,0,0,0.76647619047619,0.357688888888889,1,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623671173385,8993,8980,1623671164392,1623671164405,0,4,54,54,170,0,"TRUE",6,0.1239,640,512,0,6.5,20,0,1,0,"0","0",2576,"NaN",NA,5952,3391,932,NA,NA,NA,0,56627,74.285,0,0,0,0,0,0.855238095238095,0.399111111111111,1,"sub131",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
6,"vigilence6","TRUE",1623671174561,10169,10156,1623671164392,1623671164405,0,4,10,NA,170,0,"TRUE",6,0.1827,640,512,0,6.5,20,0,1,0,"0","0",1176,"NaN",NA,7128,4567,2108,NA,NA,NA,0,57803,75.461,0,0,0,0,1,0.967238095238095,0.451377777777778,1,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
6,"vigilence6","FALSE",1623671174976,10584,10571,1623671164392,1623671164405,0,4,10,NA,170,0,"TRUE",6,0.2034,640,512,1,6.5,20,0,1,0,"0","1",1591,"NaN",NA,7543,4982,2523,415,NA,NA,0,58218,75.876,0,0,1,1,0,1,0.335244444444444,0,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1623671194806,30414,2383,1623671164392,1623671192423,0,4,9,NA,322,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,2,0,"1","0",12669,"NaN",2588,27373,24812,22353,3061,NA,NA,0,78048,95.706,0,0,0,1,0,0.226952380952381,0.105911111111111,0,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
4,"vigilence4","FALSE",1623671196495,32103,4072,1623671164392,1623671192423,0,4,46,NA,322,0,"TRUE",6,0.0785,640,512,0,2.5,20,1,2,0,"0","0",14358,"NaN",4277,1689,26501,24042,4750,NA,NA,0,79737,97.395,0,0,0,0,0,0.387809523809524,0.180977777777778,1,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623671197524,33132,5101,1623671164392,1623671192423,0,4,40,40,362,0,"TRUE",6,0.13,640,512,0,2.5,20,1,2,0,"0","0",15387,"NaN",5306,2718,1029,25071,5779,NA,NA,0,80766,98.424,0,0,0,0,0,0.485809523809524,0.226711111111111,1,"sub131",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623671199064,34672,6641,1623671164392,1623671192423,0,4,83,83,445,0,"TRUE",6,0.207,640,512,0,2.5,20,1,2,0,"0","0",1540,"NaN",6846,4258,2569,26611,7319,NA,NA,0,82306,99.964,0,0,0,0,0,0.63247619047619,0.295155555555556,1,"sub131",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
5,"vigilence5","TRUE",1623671200515,36123,8092,1623671164392,1623671192423,0,4,80,NA,445,0,"TRUE",6,0.2795,640,512,0,2.5,20,1,2,0,"0","0",1451,"NaN",8297,5709,4020,28062,8770,NA,NA,0,83757,101.415,0,0,0,0,0,0.770666666666667,0.359644444444444,1,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
5,"vigilence5","FALSE",1623671200924,36532,8501,1623671164392,1623671192423,0,4,80,NA,445,0,"TRUE",6,0.2999,640,512,0,2.5,20,1,2,0,"0","0",1860,"NaN",8706,6118,4429,409,9179,NA,NA,0,84166,101.824,0,0,0,0,0,0.809619047619048,0.377822222222222,1,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623671201485,37093,9062,1623671164392,1623671192423,0,4,79,79,524,0,"TRUE",6,0.328,640,512,0,2.5,20,1,2,0,"0","0",2421,"NaN",9267,6679,4990,561,9740,NA,NA,0,84727,102.385,0,0,0,0,0,0.863047619047619,0.402755555555556,1,"sub131",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
6,"vigilence6","FALSE",1623671203185,38793,10762,1623671164392,1623671192423,0,4,79,NA,524,0,"TRUE",6,0.413,640,512,1,2.5,20,1,2,0,"0","1",1700,"NaN",10967,8379,6690,2261,11440,NA,NA,0,86427,104.085,0,0,1,0,1,1,0.478311111111111,1,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1623671218144,53752,1707,1623671164392,1623671216437,0,4,2,NA,641,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"1","0",7968,"NaN",2608,23338,21649,17220,8428,NA,NA,0,101386,119.044,0,0,0,1,0,0.162571428571429,0.0758666666666667,0,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623671219020,54628,2583,1623671164392,1623671216437,0,4,62,62,703,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",8844,"NaN",3484,876,22525,18096,9304,NA,NA,0,102262,119.92,0,0,0,0,0,0.246,0.1148,1,"sub131",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
4,"vigilence4","TRUE",1623671222012,57620,5575,1623671164392,1623671216437,0,4,73,NA,703,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"1","0",2992,"NaN",6476,3868,25517,21088,12296,NA,NA,0,105254,122.912,0,0,0,0,0,0.530952380952381,0.247777777777778,0,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
4,"vigilence4","TRUE",1623671224017,59625,7580,1623671164392,1623671216437,0,4,45,NA,703,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"1","0",4997,"NaN",1639,5873,2005,23093,14301,NA,NA,0,107259,124.917,0,0,0,0,0,0.721904761904762,0.336888888888889,0,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
4,"vigilence4","TRUE",1623671224484,60092,8047,1623671164392,1623671216437,0,4,4,NA,703,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"1","0",5464,"NaN",2106,6340,467,23560,14768,NA,NA,0,107726,125.384,0,0,0,0,0,0.766380952380952,0.357644444444444,1,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
4,"vigilence4","FALSE",1623671224952,60560,8515,1623671164392,1623671216437,0,4,4,NA,703,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",5932,"NaN",2574,6808,468,24028,15236,NA,NA,0,108194,125.852,0,0,0,0,0,0.810952380952381,0.378444444444444,1,"sub131",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623671225879,61487,9442,1623671164392,1623671216437,0,4,20,20,723,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",6859,"NaN",3501,7735,927,24955,16163,NA,NA,0,109121,126.779,0,0,0,0,0,0.899238095238095,0.419644444444444,1,"sub131",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1623671227903,63511,11466,1623671164392,1623671216437,0,4,46,46,769,0,"TRUE",4,0.0481,640,512,0,10.5,20,2,3,0,"0","0",2024,"NaN",5525,9759,2951,26979,18187,NA,NA,0,111145,128.803,0,0,0,0,0,1,0.5096,1,"sub131",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
