"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","afterEpoch","failedAttempts","discovery","firstCheck_corrected","lastCheck_corrected","pPredator","timePressure","recheck","ParticipantIDs","checkAction","schedID"
1,"forage","FALSE",1618217825475,1544,1534,1618217823931,1618217823941,2,2,59,59,59,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,NA,NA,NA,NA,NA,NA,0,41956,59.614,0,0,0,0,0,0.146095238095238,0.0681777777777778,0,"sub105",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1618217827441,3510,3500,1618217823931,1618217823941,2,2,52,52,111,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",1966,"NaN",NA,NA,NA,NA,NA,NA,NA,0,43922,61.58,0,0,0,0,0,0.333333333333333,0.155555555555556,0,"sub105",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1618217829040,5109,5099,1618217823931,1618217823941,2,2,46,46,157,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",1599,"NaN",NA,NA,NA,NA,NA,NA,NA,0,45521,63.179,0,0,0,0,0,0.485619047619048,0.226622222222222,0,"sub105",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1618217830598,6667,6657,1618217823931,1618217823941,2,2,41,41,198,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",1558,"NaN",NA,NA,NA,NA,NA,NA,NA,0,47079,64.737,0,0,0,0,0,0.634,0.295866666666667,0,"sub105",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1618217832263,8332,8322,1618217823931,1618217823941,2,2,68,NA,198,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"1","0",1665,"NaN",NA,NA,NA,NA,NA,NA,NA,0,48744,66.402,0,0,0,1,0,0.792571428571429,0.369866666666667,0,"sub105",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1618217832931,9000,8990,1618217823931,1618217823941,2,2,68,NA,198,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","1",2333,"NaN",NA,668,NA,NA,NA,NA,NA,0,49412,67.07,0,0,0,0,1,0.856190476190476,0.399555555555556,1,"sub105",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1618217833698,9767,9757,1618217823931,1618217823941,2,2,58,58,256,0,"TRUE",3,0.0128,640,512,0,9.5,20,0,1,0,"0","0",3100,"NaN",NA,1435,767,NA,NA,NA,NA,0,50179,67.837,0,0,0,0,0,0.929238095238095,0.0637777777777778,0,"sub105",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1618217835291,11360,11350,1618217823931,1618217823941,2,2,30,30,286,0,"TRUE",3,0.0925,640,512,0,9.5,20,0,1,0,"0","0",1593,"NaN",NA,3028,2360,NA,NA,NA,NA,0,51772,69.43,0,0,0,0,0,1,0.134577777777778,0,"sub105",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","TRUE",1618217836750,12819,12809,1618217823931,1618217823941,2,2,32,32,286,0,"TRUE",3,0.1654,640,512,0,9.5,20,0,1,0,"0","0",1459,"NaN",NA,4487,3819,NA,NA,NA,NA,0,53231,70.889,0,0,0,0,0,1,0.199422222222222,0,"sub105",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1618217837373,13442,13432,1618217823931,1618217823941,2,2,36,36,322,0,"TRUE",3,0.1966,640,512,0,9.5,20,0,1,0,"0","0",623,"NaN",NA,5110,4442,NA,NA,NA,NA,0,53854,71.512,0,0,0,0,0,1,0.227111111111111,0,"sub105",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
