"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","afterEpoch","failedAttempts","discovery","firstCheck_corrected","lastCheck_corrected","pPredator","timePressure","recheck","ParticipantIDs","checkAction","schedID"
1,"forage","FALSE",1621933770754,1691,1678,1621933769063,1621933769076,0,4,18,18,18,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,NA,NA,NA,NA,NA,NA,0,41386,59.044,0,0,0,0,0,0.159809523809524,0.0745777777777778,0,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1621933772825,3762,3749,1621933769063,1621933769076,0,4,41,NA,18,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"1","0",2071,"NaN",NA,NA,NA,NA,NA,NA,NA,0,43457,61.115,0,0,0,1,0,0.357047619047619,0.166622222222222,0,"sub216",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1621933773606,4543,4530,1621933769063,1621933769076,0,4,90,90,108,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",2852,"NaN",NA,781,NA,NA,NA,NA,NA,0,44238,61.896,0,0,0,0,0,0.431428571428571,0.201333333333333,1,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
4,"vigilence4","TRUE",1621933775002,5939,5926,1621933769063,1621933769076,0,4,70,NA,108,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"1","0",1396,"NaN",NA,2177,NA,NA,NA,NA,NA,0,45634,63.292,0,0,0,0,0,0.564380952380952,0.263377777777778,1,"sub216",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
4,"vigilence4","FALSE",1621933775672,6609,6596,1621933769063,1621933769076,0,4,57,NA,108,0,"TRUE",6,0.0047,640,512,0,6.5,20,0,1,0,"0","0",2066,"NaN",NA,2847,670,NA,NA,NA,NA,0,46304,63.962,0,0,0,0,0,0.628190476190476,0.293155555555556,1,"sub216",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1621933776193,7130,7117,1621933769063,1621933769076,0,4,32,32,140,0,"TRUE",6,0.0307,640,512,0,6.5,20,0,1,0,"0","0",2587,"NaN",NA,3368,521,NA,NA,NA,NA,0,46825,64.483,0,0,0,0,0,0.677809523809524,0.316311111111111,1,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
5,"vigilence5","FALSE",1621933777944,8881,8868,1621933769063,1621933769076,0,4,54,NA,140,0,"TRUE",6,0.1183,640,512,0,6.5,20,0,1,0,"0","0",1751,"NaN",NA,5119,2272,NA,NA,NA,NA,0,48576,66.234,0,0,0,0,0,0.844571428571429,0.394133333333333,1,"sub216",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1621933778874,9811,9798,1621933769063,1621933769076,0,4,2,2,142,0,"TRUE",6,0.1648,640,512,0,6.5,20,0,1,0,"0","0",2681,"NaN",NA,6049,3202,930,NA,NA,NA,0,49506,67.164,0,0,0,0,0,0.933142857142857,0.435466666666667,1,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
6,"vigilence6","TRUE",1621933780273,11210,11197,1621933769063,1621933769076,0,4,38,NA,142,0,"TRUE",6,0.2348,640,512,0,6.5,20,0,1,0,"0","0",1399,"NaN",NA,7448,4601,2329,NA,NA,NA,0,50905,68.563,0,0,0,0,1,1,0.497644444444444,1,"sub216",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
6,"vigilence6","FALSE",1621933780884,11821,11808,1621933769063,1621933769076,0,4,38,NA,142,0,"TRUE",6,0.2653,640,512,1,6.5,20,0,1,0,"0","1",2010,"NaN",NA,8059,5212,2940,611,NA,NA,0,51516,69.174,0,0,1,1,0,1,0.358177777777778,0,"sub216",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1621933800209,31146,3139,1621933769063,1621933797070,0,4,39,NA,248,0,"TRUE",3,0.0319,640,512,1,2.5,20,1,2,0,"1","0",13926,"NaN",2908,27384,24537,22265,14743,NA,NA,0,70841,88.499,0,0,1,1,0,0.298952380952381,0.139511111111111,0,"sub216",TRUE,"sched10_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1621933823646,54583,2562,1621933769063,1621933821084,0,4,62,62,585,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",12398,"NaN",2633,13079,47974,45702,38180,NA,NA,0,94278,111.936,0,0,0,0,0,0.244,0.113866666666667,0,"sub216",FALSE,"sched10_17Jan20_45min_shuffledv1.json"
