"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","afterEpoch","failedAttempts","discovery","firstCheck_corrected","lastCheck_corrected","pPredator","timePressure","recheck","ParticipantIDs","checkAction","schedID"
3,"vigilence3","FALSE",1622039406448,1523,1511,1622039404925,1622039404937,0,4,18,NA,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"1","0",NA,"NaN",NA,NA,NA,NA,NA,NA,NA,0,40999,58.657,0,0,0,1,0,0.143904761904762,0.0671555555555556,0,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1622039407223,2298,2286,1622039404925,1622039404937,0,4,29,NA,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,775,NA,NA,NA,NA,NA,0,41774,59.432,0,0,0,0,0,0.217714285714286,0.1016,1,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","TRUE",1622039407638,2713,2701,1622039404925,1622039404937,0,4,29,NA,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,1190,415,NA,NA,NA,NA,0,42189,59.847,0,0,0,0,0,0.257238095238095,0.120044444444444,1,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1622039409124,4199,4187,1622039404925,1622039404937,0,4,90,NA,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,2676,1901,1486,NA,NA,NA,0,43675,61.333,0,0,0,0,0,0.398761904761905,0.186088888888889,1,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
6,"vigilence6","FALSE",1622039410046,5121,5109,1622039404925,1622039404937,0,4,70,NA,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","1",NA,"NaN",NA,3598,2823,922,NA,NA,NA,0,44597,62.255,0,0,0,0,1,0.486571428571429,0.227066666666667,1,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622039411031,6106,6094,1622039404925,1622039404937,0,4,57,57,57,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,4583,3808,1907,985,NA,NA,0,45582,63.24,0,0,0,0,0,0.580380952380952,0.203688888888889,0,"sub117",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622039413357,8432,8420,1622039404925,1622039404937,0,4,54,54,111,0,"TRUE",5,0.0959,640,512,0,6.5,20,0,1,0,"0","0",2326,"NaN",NA,6909,6134,4233,3311,NA,NA,0,47908,65.566,0,0,0,0,0,0.801904761904762,0.307066666666667,0,"sub117",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
3,"vigilence3","FALSE",1622039415273,10348,10336,1622039404925,1622039404937,0,4,10,NA,111,0,"TRUE",5,0.1917,640,512,0,6.5,20,0,1,0,"1","0",1916,"NaN",NA,8825,8050,6149,5227,NA,NA,0,49824,67.482,0,0,0,1,0,0.984380952380952,0.392222222222222,0,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
4,"vigilence4","FALSE",1622039415998,11073,11061,1622039404925,1622039404937,0,4,38,NA,111,0,"TRUE",5,0.228,640,512,0,6.5,20,0,1,0,"0","0",2641,"NaN",NA,725,8775,6874,5952,NA,NA,0,50549,68.207,0,0,0,0,0,1,0.424444444444444,1,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1622039416730,11805,11793,1622039404925,1622039404937,0,4,38,NA,111,0,"TRUE",5,0.2646,640,512,1,6.5,20,0,1,0,"0","0",3373,"NaN",NA,1457,732,7606,6684,NA,NA,0,51281,68.939,0,0,1,0,0,1,0.456977777777778,1,"sub117",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
