"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","proximity","proxHide","posUncertainty","tpDiscovery","threatSearchDelay","caught","afterEpoch","predatorFirstSeen","failedAttempts","maxPossTime","tpEpoch_MinDisc","ParticipantID","checkAction","schedID"
1,"forage","FALSE",1622643796978,7836,7825,1622643789142,1622643789153,0,4,32,32,61,0,"TRUE",5,0.0659,640,512,1,6.5,20,0,1,0,"0","0",4950,"NaN",NA,2621,1792,927,NA,NA,NA,0,60910,78.568,-18.675,-18.675,0.04635,6898,398,0,0,0,0,28000,927,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622643798725,9583,9572,1622643789142,1622643789153,0,4,2,2,63,0,"TRUE",5,0.1533,640,512,1,6.5,20,0,1,0,"0","0",1747,"NaN",NA,4368,3539,2674,NA,NA,NA,0,62657,80.315,-16.928,-16.928,0.1337,6898,398,0,0,0,0,28000,2674,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1622643800325,11183,11172,1622643789142,1622643789153,0,4,38,NA,63,0,"TRUE",5,0.2333,640,512,1,6.5,20,0,1,0,"0","0",1600,"NaN",NA,5968,5139,4274,NA,NA,NA,0,64257,81.915,-15.328,-15.328,0.2137,6898,398,0,0,0,0,28000,4274,"sub125",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622643801304,12162,12151,1622643789142,1622643789153,0,4,25,25,88,0,"TRUE",5,0.2823,640,512,1,6.5,20,0,1,0,"0","0",2579,"NaN",NA,6947,6118,979,NA,NA,NA,0,65236,82.894,-14.349,-14.349,0.04895,6898,398,0,0,0,0,28000,5253,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622643802859,13717,13706,1622643789142,1622643789153,0,4,38,38,126,0,"TRUE",5,0.36,640,512,1,6.5,20,0,1,0,"0","0",1555,"NaN",NA,8502,7673,2534,NA,NA,NA,0,66791,84.449,-12.794,-12.794,0.1267,6898,398,0,0,0,0,28000,6808,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","TRUE",1622643804302,15160,15149,1622643789142,1622643789153,0,4,8,NA,126,0,"TRUE",5,0.4322,640,512,1,6.5,20,0,1,0,"0","0",1443,"NaN",NA,9945,9116,3977,NA,NA,NA,0,68234,85.892,-11.351,-11.351,0.19885,6898,398,0,0,0,0,28000,8251,"sub125",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1622643805184,16042,16031,1622643789142,1622643789153,0,4,85,NA,126,0,"TRUE",5,0.4763,640,512,1,6.5,20,0,1,0,"0","0",2325,"NaN",NA,10827,9998,882,NA,NA,NA,0,69116,86.774,-10.469,-10.469,0.0441,6898,398,0,0,0,0,28000,9133,"sub125",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622643806163,17021,17010,1622643789142,1622643789153,0,4,85,85,211,0,"TRUE",5,0.5252,640,512,1,6.5,20,0,1,0,"0","0",3304,"NaN",NA,11806,10977,979,NA,NA,NA,0,70095,87.753,-9.49,-9.49,0.04895,6898,398,0,0,0,0,28000,10112,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
1,"forage","FALSE",1622643807870,18728,18717,1622643789142,1622643789153,0,4,42,42,253,0,"TRUE",5,0.6106,640,512,1,6.5,20,0,1,0,"0","0",1707,"NaN",NA,13513,12684,2686,NA,NA,NA,0,71802,89.46,-7.783,-7.783,0.1343,6898,398,0,0,0,0,28000,11819,"sub125",FALSE,"sched9_17Jan20_45min_shuffledv2.json"
5,"vigilence5","FALSE",1622643809372,20230,20219,1622643789142,1622643789153,0,4,89,NA,253,0,"TRUE",5,0.6856,640,512,1,6.5,20,0,1,0,"0","0",1502,"NaN",NA,15015,14186,4188,NA,NA,NA,0,73304,90.962,-6.281,-6.281,0.2094,6898,398,0,0,0,0,28000,13321,"sub125",TRUE,"sched9_17Jan20_45min_shuffledv2.json"
