"buttonID","buttonName","disabled","rawtimeStamp","timeInCurrEnv","tpEpoch","envStartTime","epochStartTime","envIndex","noOfCones","rewAvail_currTP","rewardGained","totalInProgressBar","lifeCounter","predatorPresent","predatorLocation","predatorProxPerc","predatorProxX","predatorProxY","predatorSeen","predatorDelay","predatorSpeed","predatorIndex_currEnv","predatorTotal_currEnv","timesCaught_currEnv","firstCheck","lastCheck","timeSinceLastForage","timeSinceLastHide","timeSinceLastReturnFromHiding","timeSinceLastCheck_cone3","timeSinceLastCheck_cone4","timeSinceLastCheck_cone5","timeSinceLastCheck_cone6","timeSinceLastCheck_cone7","timeSinceLastCheck_cone8","timeSincelastButtonPress","msec_since_tenth_pulse","sec_since_first_pulse_corrected","afterEpoch","failedAttempts","discovery","firstCheck_corrected","lastCheck_corrected","pPredator","timePressure","recheck","ParticipantIDs","checkAction","schedID"
3,"vigilence3","FALSE",1617181860519,1846,1838,1617181858673,1617181858681,2,1,15,NA,0,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","1",NA,"NaN",NA,NA,NA,NA,NA,NA,NA,0,50998,68.656,0,0,0,0,0,0.175047619047619,0.0816888888888889,0,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181861748,3075,3067,1617181858673,1617181858681,2,1,32,32,32,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",NA,"NaN",NA,1229,NA,NA,NA,NA,NA,0,52227,69.885,0,0,0,0,0,0.292095238095238,0.0546222222222222,0,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181863403,4730,4722,1617181858673,1617181858681,2,1,17,17,49,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",1655,"NaN",NA,2884,NA,NA,NA,NA,NA,0,53882,71.54,0,0,0,0,0,0.449714285714286,0.128177777777778,0,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1617181864957,6284,6276,1617181858673,1617181858681,2,1,30,NA,49,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","1",1554,"NaN",NA,4438,NA,NA,NA,NA,NA,0,55436,73.094,0,0,0,0,0,0.597714285714286,0.197244444444444,0,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181865837,7164,7156,1617181858673,1617181858681,2,1,33,33,82,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,1,0,"0","0",2434,"NaN",NA,880,NA,NA,NA,NA,NA,0,56316,73.974,0,0,0,0,0,0.68152380952381,0.0391111111111111,0,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181868093,9420,9412,1617181858673,1617181858681,2,1,37,37,119,0,"TRUE",3,0.0455,640,512,0,8.5,20,0,1,0,"0","0",2256,"NaN",NA,3136,NA,NA,NA,NA,NA,0,58572,76.23,0,0,0,0,0,0.896380952380952,0.139377777777778,0,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1617181870053,11380,11372,1617181858673,1617181858681,2,1,38,NA,119,0,"TRUE",3,0.1435,640,512,1,8.5,20,0,1,0,"0","1",1960,"NaN",NA,5096,NA,NA,NA,NA,NA,0,60532,78.19,0,0,1,0,0,1,0.226488888888889,0,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","TRUE",1617181891595,32922,2913,1617181858673,1617181888682,2,1,31,NA,207,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,2,0,"0","1",10990,"NaN",2483,11859,NA,NA,NA,NA,NA,0,82074,99.732,0,0,0,0,0,0.277428571428571,0.129466666666667,0,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1617181892211,33538,3529,1617181858673,1617181888682,2,1,34,NA,207,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,2,0,"0","1",11606,"NaN",3099,616,NA,NA,NA,NA,NA,0,82690,100.348,0,0,0,0,0,0.336095238095238,0.0273777777777778,0,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181894069,35396,5387,1617181858673,1617181888682,2,1,32,32,239,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,2,0,"0","0",13464,"NaN",4957,1858,NA,NA,NA,NA,NA,0,84548,102.206,0,0,0,0,0,0.513047619047619,0.0825777777777778,0,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181896380,37707,7698,1617181858673,1617181888682,2,1,32,32,271,0,"TRUE",3,0.0098,640,512,0,7.5,20,1,2,0,"0","0",2311,"NaN",7268,4169,NA,NA,NA,NA,NA,0,86859,104.517,0,0,0,0,0,0.733142857142857,0.185288888888889,0,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1617181898343,39670,9661,1617181858673,1617181888682,2,1,44,NA,271,0,"TRUE",3,0.1079,640,512,1,7.5,20,1,2,0,"0","1",1963,"NaN",9231,6132,NA,NA,NA,NA,NA,0,88822,106.48,0,0,1,0,0,0.920095238095238,0.272533333333333,0,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","TRUE",1617181919200,60527,1505,1617181858673,1617181917695,2,1,32,NA,395,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","1",12721,"NaN",2110,15822,NA,NA,NA,NA,NA,0,109679,127.337,0,0,0,0,0,0.143333333333333,0.0668888888888889,0,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1617181919669,60996,1974,1617181858673,1617181917695,2,1,32,NA,395,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","1",13190,"NaN",2579,469,NA,NA,NA,NA,NA,0,110148,127.806,0,0,0,0,0,0.188,0.0208444444444444,0,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181920288,61615,2593,1617181858673,1617181917695,2,1,50,50,445,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",13809,"NaN",3198,619,NA,NA,NA,NA,NA,0,110767,128.425,0,0,0,0,0,0.246952380952381,0.0275111111111111,0,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
3,"vigilence3","FALSE",1617181922252,63579,4557,1617181858673,1617181917695,2,1,45,NA,445,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","1",1964,"NaN",5162,2583,NA,NA,NA,NA,NA,0,112731,130.389,0,0,0,0,0,0.434,0.1148,0,"sub204",TRUE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181922820,64147,5125,1617181858673,1617181917695,2,1,55,55,500,0,"FALSE",NA,NA,NA,NA,0,NA,20,NA,3,0,"0","0",2532,"NaN",5730,568,NA,NA,NA,NA,NA,0,113299,130.957,0,0,0,0,0,0.488095238095238,0.0252444444444444,0,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
1,"forage","FALSE",1617181924736,66063,7041,1617181858673,1617181917695,2,1,40,40,540,0,"TRUE",3,0.0271,640,512,0,6.5,20,2,3,0,"0","0",1916,"NaN",7646,2484,NA,NA,NA,NA,NA,0,115215,132.873,0,0,0,0,0,0.670571428571429,0.1104,0,"sub204",FALSE,"sched9_17Jan20_45min_shuffledv1.json"
